,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
124,0.07306337,0.00803618,1.2964462e-09,1.733229e-10,1.0015627,34.826344,8.953651e-07,0.3265725,2.3486018,6.2959393e-10,392.60352,155.1925,-6.66963e-07
125,0.05698024,3.980201e-07,1.3842936e-09,1.5923783e-10,1.4047341,34.827995,7.888768e-07,0.31335378,2.3040333,6.0296745e-10,453.12253,155.1925,-3.0440317e-06
126,0.0892963,0.022423254,9.9333e-10,1.8588717e-10,1.1895213,34.789227,6.9201997e-07,0.33293816,2.4190962,5.689077e-10,343.92892,155.1925,-3.3273272e-07
127,0.12473039,0.05247581,5.2901256e-10,1.869548e-10,0.7988509,34.74212,6.386965e-07,0.3538368,2.5337477,5.638249e-10,249.74658,155.1925,-4.478403e-07
128,0.15553063,0.08102976,3.3124314e-10,2.0837636e-10,-0.47553003,34.49812,3.133913e-07,0.36045122,2.9033628,4.8237997e-10,86.771774,155.1925,-7.050687e-07
129,0.12716086,0.04401188,2.7308053e-10,1.6070834e-10,-0.93033,34.34898,1.8652669e-07,0.3538907,2.7673392,4.647437e-10,87.51263,155.1925,-5.3270753e-07
130,0.13554808,0.05342041,2.7744274e-10,1.6215436e-10,-1.0315012,34.355965,2.1013285e-07,0.3563796,2.8029218,4.9426185e-10,88.20615,155.1925,7.3572664e-08
131,0.15043457,0.07095774,2.9164465e-10,1.709635e-10,-1.1087571,34.383705,2.710865e-07,0.36100298,2.8630037,5.2210086e-10,89.85663,155.1925,-1.0484132e-07
132,0.15911984,0.08131015,2.955544e-10,1.7924975e-10,-1.1388808,34.42022,3.67741e-07,0.36361042,2.892834,5.433023e-10,93.0333,155.1925,-9.581652e-08
133,0.16065711,0.08352372,2.946943e-10,1.8502364e-10,-1.1489154,34.45611,4.7729753e-07,0.3632921,2.8921878,5.590752e-10,96.84281,155.1925,-1.718555e-07
134,0.15749943,0.08042808,2.9339864e-10,1.8206515e-10,-1.1197917,34.50219,5.971516e-07,0.3617967,2.8538787,5.791238e-10,105.19067,155.1925,-1.9318645e-07
135,0.15936323,0.08249894,2.9362413e-10,1.8630339e-10,-1.0757974,34.524586,6.7953823e-07,0.36121672,2.8608952,5.869833e-10,104.65676,155.1925,-2.4945462e-07
136,0.15740164,0.08060232,2.9681446e-10,1.8675125e-10,-1.0151268,34.54073,7.5544136e-07,0.36037305,2.8390937,5.9437383e-10,109.070915,155.1925,-2.4936844e-07
137,0.16421217,0.08814381,3.0864186e-10,2.0120286e-10,-0.8660153,34.565598,8.0840954e-07,0.36052054,2.8777153,6.063245e-10,103.62206,155.1925,-2.522279e-07
138,0.1644328,0.09104186,3.2427366e-10,2.073341e-10,-0.7171884,34.61081,9.333446e-07,0.36165377,2.8834004,6.341543e-10,105.39011,155.1925,-3.2838375e-07
139,0.16613382,0.09861893,3.4545114e-10,2.1977352e-10,-0.6681425,34.615124,1.0389189e-06,0.3668875,2.9709866,6.458706e-10,97.28958,155.1925,-4.0379427e-07
140,0.16443077,0.09504718,3.389876e-10,2.1504182e-10,-0.6413747,34.637066,1.0378936e-06,0.36464164,2.9293818,6.4240135e-10,101.53545,155.1925,-3.0632327e-07
141,0.16468376,0.09678816,3.3659125e-10,2.1968125e-10,-0.70552444,34.54489,9.083595e-07,0.36645952,2.979834,6.010841e-10,93.975426,155.1925,-4.7133813e-07
142,0.16403179,0.09684717,3.4992179e-10,2.2463144e-10,-0.55569667,34.569683,9.1728145e-07,0.36594683,2.971291,6.080076e-10,95.24865,155.1925,-5.042268e-07
143,0.16355316,0.096863925,3.6347605e-10,2.2656359e-10,-0.4353871,34.64506,1.0289369e-06,0.36542508,2.9622478,6.4049804e-10,97.969894,155.1925,-4.841834e-07
144,0.15148729,0.09049245,1.0902945e-09,3.7306905e-10,2.1631215,34.749825,8.544659e-07,0.34798187,2.8018653,6.560401e-10,184.8082,180.49728,-3.9215684e-07
145,0.14998336,0.08995932,1.9919721e-09,4.2650136e-10,2.7203214,34.777462,8.2937527e-07,0.3441127,2.780928,6.603889e-10,189.35138,180.49728,-4.7063247e-07
146,0.14668655,0.08497307,0.005275842,4.5377574e-10,3.4368892,34.803585,7.6487987e-07,0.3354593,2.7252986,6.581394e-10,200.20386,180.49728,-3.693043e-07
