,bn,bs,sn,ss,sst,sal,po4,prey,fe,mld,light,stratification
1158,0.0010981293,3.9221348e-10,3.9270118e-10,3.1655914e-10,12.574391,33.47604,8.147245e-08,0.22832136,1.6784837e-10,51.486618,151.89005,-1.2672024e-06
1159,0.018778224,8.703693e-10,5.641244e-06,4.1960707e-10,12.496465,33.49772,9.804053e-08,0.23921293,1.6477632e-10,49.271385,151.89005,-7.1967696e-07
1160,0.028148524,2.0142399e-05,4.070155e-05,4.4209628e-10,11.991775,33.59018,1.2253335e-07,0.25205305,1.7141015e-10,63.488506,151.89005,-2.6186467e-07
1161,0.04861916,0.023834396,0.010677345,6.074653e-10,11.382315,33.687706,2.1567311e-07,0.26707712,2.0574843e-10,79.41544,151.89005,-3.8090275e-07
1162,0.028744845,1.3555991e-05,5.9032e-10,3.1843506e-10,10.854834,33.677505,2.0013213e-07,0.25980815,2.0651665e-10,102.2827,151.89005,-9.723514e-07
1163,1.0259641e-09,3.9646095e-10,2.6697675e-10,2.089234e-10,10.858384,33.63987,1.5756206e-07,0.23888926,1.93686e-10,124.88189,151.89005,-1.2429849e-06
1164,3.0990738e-11,2.5054782e-12,7.6471884e-11,9.119856e-11,11.912946,33.384796,4.112077e-08,0.14317766,1.5080076e-10,87.85097,151.89005,-4.7491767e-08
1172,0.06716641,0.05056768,0.020600324,9.530209e-10,12.00022,35.485413,2.983922e-07,0.2616236,5.587124e-10,134.36012,151.89005,6.2077515e-07
1173,0.045023993,0.016745156,0.0012366741,3.5079162e-10,11.3869915,35.544384,2.6215213e-07,0.25967413,5.4738597e-10,173.78235,151.89005,-4.0685623e-07
1174,0.008989443,3.5429237e-09,4.8599297e-10,2.1181519e-10,11.158075,35.514637,2.0841865e-07,0.25142795,5.334683e-10,213.95238,151.89005,-7.339052e-07
1175,4.9962284e-11,1.8913258e-11,8.3849816e-11,9.74885e-11,10.171382,34.669518,3.308908e-08,0.1670941,4.6654924e-10,88.66987,151.89005,-8.2452465e-07
1176,0.0,0.0,2.5506527e-11,3.756258e-11,9.878885,33.636116,5.214353e-09,1.6907092e-10,4.821806e-10,82.0069,151.89005,-5.5029307e-07
1194,1.1727034e-09,5.813777e-10,2.1231832e-10,1.5142658e-10,8.705267,33.56795,1.37427e-07,0.25128365,2.1821484e-10,86.589645,128.07674,-2.2407903e-08
1195,4.6209345e-05,1.068807e-09,2.512421e-10,1.6065431e-10,8.478528,33.563927,2.0370372e-07,0.26093072,2.3867908e-10,126.11996,128.07674,2.9421699e-08
1196,0.009851223,1.8103746e-09,3.1475925e-10,1.8329947e-10,9.016676,33.567646,2.2700263e-07,0.26217824,2.3565425e-10,109.261,128.07674,-6.6573494e-07
1198,8.421801e-10,4.339024e-10,1.9135633e-10,1.4182101e-10,8.524328,33.482193,1.3108966e-07,0.24593428,2.035386e-10,85.34094,128.07674,9.940925e-08
1199,3.15499e-10,1.6079356e-10,1.3980747e-10,1.1331204e-10,8.348584,33.40973,1.2556306e-07,0.22691359,2.114664e-10,124.6985,128.07674,-9.463107e-07
1208,0.06964147,0.045569297,8.910378e-10,2.328875e-10,8.416459,35.172768,3.3600446e-07,0.2817902,5.605772e-10,151.73505,128.07674,1.345871e-06
1209,1.9860344e-08,3.2524856e-09,2.9439573e-10,1.3033348e-10,8.473757,35.311817,2.862266e-07,0.21629252,5.516586e-10,397.17813,128.07674,-4.7632657e-06
1210,6.691378e-07,8.667662e-10,2.2505936e-10,1.4149709e-10,8.196419,34.869183,1.6228778e-07,0.25525218,5.1732346e-10,165.09601,128.07674,-5.2358787e-06
1211,4.1537667e-12,7.52e-43,3.3754825e-11,4.2400534e-11,6.118684,33.008324,1.1217248e-08,0.039258927,4.3391601e-10,82.460365,128.07674,-2.2344402e-06
1212,6.076091e-16,0.0,2.6989057e-11,3.5079883e-11,6.0213733,33.12204,8.150927e-09,3.4339714e-10,4.527943e-10,83.046524,128.07674,-4.900659e-07
1213,3.2e-44,0.0,1.7029012e-11,2.2334053e-11,5.719162,32.78605,4.224261e-09,7.40929e-11,4.8025184e-10,83.09251,128.07674,7.4289176e-07
1244,3.889583e-11,1.5994074e-11,4.5231482e-11,4.2315665e-11,4.366047,33.399437,3.581599e-08,0.09780097,3.2915984e-10,60.55311,103.99735,2.7406557e-08
1247,1.0934218e-11,3.8835708e-19,2.4260998e-11,2.3755246e-11,4.264339,32.353474,1.4167941e-08,5.6472915e-10,3.9641954e-10,60.78398,103.99735,6.261958e-07
1248,2.8531632e-11,9.172064e-12,3.804769e-11,3.638178e-11,4.114446,32.57817,2.673421e-08,0.060656272,3.9800574e-10,60.966793,103.99735,-4.5155986e-07
1249,1.499379e-11,4.0278314e-13,2.785065e-11,2.7442234e-11,3.9227397,32.48673,1.7806052e-08,1.3056142e-09,3.980937e-10,60.642776,103.99735,-4.9857636e-07
1250,1.8658939e-11,2.7056875e-12,3.0454413e-11,2.9710248e-11,3.5879543,32.45663,2.1196392e-08,0.009310617,3.9416406e-10,60.232697,103.99735,-1.2659902e-07
1251,1.345672e-11,1.3737179e-13,2.5184448e-11,2.4485561e-11,3.424288,32.416805,1.5194642e-08,5.156949e-10,4.079394e-10,60.247555,103.99735,4.1305046e-07
1260,3.7451195e-11,1.6807139e-11,1.8911544e-11,8.543688e-12,-0.31421867,31.038408,6.460684e-08,3.454495e-08,3.0007416e-10,56.6166,84.6147,1.4024451e-08
1261,3.7425556e-11,1.682131e-11,1.879191e-11,8.451791e-12,-0.33685517,31.235224,6.274298e-08,2.8058908e-08,2.9722017e-10,57.129223,84.6147,2.8109241e-08
1262,3.7487253e-11,1.6877439e-11,1.863317e-11,8.299978e-12,-0.36851737,31.384872,6.0507034e-08,2.1964553e-08,2.9346212e-10,57.490192,84.6147,4.9380002e-08
1263,3.751718e-11,1.6906653e-11,1.85953e-11,8.288995e-12,-0.40196466,31.516514,5.994634e-08,2.0532939e-08,2.8937266e-10,57.7879,84.6147,4.574381e-08
1264,3.7523873e-11,1.6907685e-11,1.861121e-11,8.323638e-12,-0.43867022,31.66926,6.026346e-08,2.1209164e-08,2.8523353e-10,58.474655,84.6147,4.6931383e-08
1265,3.7741345e-11,1.7065757e-11,1.8732073e-11,8.430714e-12,-0.47855815,31.787586,6.073218e-08,2.2654746e-08,2.8086153e-10,58.877094,84.6147,-1.9386727e-08
1266,3.7856406e-11,1.7212953e-11,1.84996e-11,8.16522e-12,-0.52068686,31.865118,5.8579257e-08,1.6303197e-08,2.7618896e-10,59.20572,84.6147,1.9047992e-08
1267,3.799112e-11,1.7371308e-11,1.8466962e-11,8.140721e-12,-0.5553761,31.926392,5.789812e-08,1.4487029e-08,2.730815e-10,59.457363,84.6147,5.2014086e-09
1268,3.7938677e-11,1.734559e-11,1.8458698e-11,8.172683e-12,-0.5784976,31.986633,5.8096305e-08,1.4650549e-08,2.7095134e-10,59.804874,84.6147,7.036129e-09
1269,3.7589654e-11,1.7032705e-11,1.856825e-11,8.457654e-12,-0.5779215,32.04939,5.8863563e-08,1.6906183e-08,2.701437e-10,60.67523,84.6147,4.682839e-08
1270,3.8315014e-11,1.7700789e-11,1.8469039e-11,8.1392835e-12,-0.6074678,32.006363,5.719277e-08,1.2773628e-08,2.6891392e-10,59.395645,84.6147,-1.8604798e-09
1271,3.8411652e-11,1.7782517e-11,1.8484707e-11,8.143195e-12,-0.615364,31.994802,5.697252e-08,1.2473542e-08,2.6992053e-10,59.134026,84.6147,-4.569978e-09
1272,3.8346066e-11,1.7732526e-11,1.8476285e-11,8.151198e-12,-0.61491513,32.018356,5.705428e-08,1.262756e-08,2.736086e-10,59.19726,84.6147,9.761898e-10
1273,3.828025e-11,1.7674875e-11,1.8472938e-11,8.142848e-12,-0.612066,32.057095,5.726957e-08,1.3062896e-08,2.800795e-10,59.413654,84.6147,1.0134139e-08
1274,3.817693e-11,1.7546228e-11,1.8551835e-11,8.2537414e-12,-0.60872704,32.08013,5.870674e-08,1.5138859e-08,2.7084157e-10,58.795914,84.6147,-3.4270304e-08
1275,3.7793973e-11,1.7156533e-11,1.8605579e-11,8.351681e-12,-0.59795594,32.14505,6.09023e-08,2.0135468e-08,2.6201316e-10,58.981968,84.6147,-8.54262e-08
1278,3.682765e-11,1.6162944e-11,1.903692e-11,8.983815e-12,-0.56605697,32.389908,6.8554996e-08,4.7338414e-08,2.4549962e-10,60.343792,84.6147,1.7071406e-07
1279,3.7179648e-11,1.6118886e-11,1.9070101e-11,8.860009e-12,-0.5805646,32.33722,7.474547e-08,7.8987554e-08,2.460444e-10,58.522697,84.6147,-1.8440133e-07
1284,3.842973e-11,1.773465e-11,1.755175e-11,7.1491606e-12,-0.5343124,31.440413,4.5892563e-08,4.356467e-09,2.8465685e-10,57.995132,84.6147,2.098167e-07
1285,3.773925e-11,1.7168182e-11,1.8350614e-11,8.2840314e-12,-0.47492236,31.531858,5.4360086e-08,1.0507582e-08,2.9085576e-10,59.08311,84.6147,1.9402832e-07
1286,3.720113e-11,1.6592918e-11,1.8971958e-11,8.75816e-12,-0.3893105,31.489704,6.543355e-08,3.4976555e-08,2.9727154e-10,58.82429,84.6147,1.0114905e-07
1287,3.8807572e-11,1.7274942e-11,2.1049388e-11,1.1259308e-11,-0.27005798,31.321463,7.895023e-08,0.0017541755,3.0455188e-10,57.697403,84.6147,-1.3327417e-07
1288,3.802027e-11,1.693709e-11,1.9973176e-11,9.468e-12,-0.2864475,30.882324,7.6292686e-08,1.347391e-07,2.957747e-10,54.51299,84.6147,-1.1588312e-07
1289,3.7886673e-11,1.68805e-11,1.9584324e-11,9.018908e-12,-0.28851575,30.700924,7.422974e-08,1.091757e-07,2.936272e-10,55.047432,84.6147,-5.6115624e-08
1290,3.8362348e-11,1.7225e-11,2.007407e-11,9.31637e-12,-0.26307335,30.596678,7.669165e-08,5.2924213e-07,2.9730093e-10,53.434536,84.6147,-1.5413146e-07
1291,3.7852506e-11,1.6948472e-11,1.9484135e-11,8.93087e-12,-0.27243802,30.585829,7.213081e-08,8.868003e-08,3.0075464e-10,55.066242,84.6147,4.6452442e-10
1292,3.755835e-11,1.680307e-11,1.914982e-11,8.69772e-12,-0.27837503,30.60915,6.837692e-08,5.30675e-08,3.0214137e-10,55.852272,84.6147,7.660709e-09
1293,3.756231e-11,1.686422e-11,1.8998827e-11,8.529349e-12,-0.28296128,30.676104,6.6088546e-08,4.1257742e-08,3.03172e-10,55.616165,84.6147,4.02579e-08
1294,3.7663293e-11,1.695427e-11,1.9160186e-11,8.699607e-12,-0.28285503,30.750029,6.677229e-08,4.6615593e-08,3.034922e-10,55.344955,84.6147,-5.0804978e-08
1295,3.7657426e-11,1.6971957e-11,1.9174643e-11,8.726505e-12,-0.2912888,30.850782,6.660667e-08,4.5669147e-08,3.0206085e-10,55.188667,84.6147,-1.8572848e-08
