,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
90,1.3044507e-09,4.5785617e-10,1.3615609e-10,7.640957e-11,3.0026047,34.760742,1.3181404e-06,0.24920169,1.8896141,4.80639e-10,438.68515,128.07674,-1.7590554e-06
91,1.422422e-09,4.875484e-10,1.3575308e-10,7.979319e-11,1.9091643,34.72624,1.3228571e-06,0.2848249,2.093104,4.6342855e-10,341.88156,128.07674,-2.8138122e-06
92,1.6333704e-09,5.552192e-10,1.36867e-10,8.023262e-11,1.3531723,34.71681,1.3507029e-06,0.301831,2.2183223,4.633454e-10,278.07654,128.07674,6.667002e-07
93,9.127093e-10,3.5726266e-10,1.227909e-10,7.46545e-11,0.35519588,34.69939,1.4008021e-06,0.3098162,2.3303664,4.617704e-10,323.9556,128.07674,9.961161e-08
94,0.005451352,6.081955e-10,1.3275575e-10,8.244281e-11,-0.58774215,34.632168,1.3446173e-06,0.36218426,2.493441,4.4158555e-10,113.489105,128.07674,1.79079e-07
95,0.0063497424,5.146493e-10,1.2924907e-10,8.136918e-11,-1.010735,34.57018,1.2787615e-06,0.369645,2.5644686,4.197049e-10,98.03123,128.07674,1.3858738e-07
96,0.0043191984,4.9640403e-10,1.2782855e-10,8.049827e-11,-1.1703503,34.550808,1.2916632e-06,0.37122405,2.5748508,4.212246e-10,97.016335,128.07674,2.1606638e-08
97,0.007546482,5.1125204e-10,1.2786923e-10,8.044599e-11,-1.2414583,34.552822,1.3217026e-06,0.37350532,2.599371,4.285188e-10,94.79957,128.07674,4.1937824e-08
98,0.009187897,5.413228e-10,1.2871063e-10,8.05989e-11,-1.1697605,34.570312,1.3537006e-06,0.37303367,2.589974,4.4063989e-10,97.521805,128.07674,-1.7305354e-07
99,1.6584341e-09,5.2239885e-10,1.2737718e-10,7.903688e-11,-0.98859,34.596306,1.3831232e-06,0.36214206,2.476633,4.563603e-10,118.37181,128.07674,-8.634743e-08
100,1.4705785e-09,5.18955e-10,1.2714724e-10,7.856541e-11,-0.8553277,34.61934,1.4127327e-06,0.35801092,2.4333766,4.7059584e-10,127.937065,128.07674,-7.63805e-08
101,0.014257721,6.0285e-10,1.3110384e-10,8.171906e-11,-0.9724772,34.57333,1.355967e-06,0.37279132,2.5866768,4.5395496e-10,99.32362,128.07674,-5.0814606e-08
102,0.019676207,5.7337524e-10,1.3093791e-10,8.2395694e-11,-1.0881002,34.50614,1.3118786e-06,0.37687173,2.645518,4.384496e-10,88.80197,128.07674,-2.7861643e-07
