Core,Latitude (N),Longitude (E),Depth (m),Basin,Age (ka),F. profunda (%),Time period,NPP(mg C/m2/day)
ODP 963D,37,13.16,480,Med,21.6,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,21.6,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,21.6,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,21.7,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,21.7,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,21.7,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,21.8,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,21.8,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,21.9,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,21.9,2.2,LGM,446.9849127
ODP 963D,37,13.16,480,Med,22,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,22.1,2.2,LGM,446.9849127
ODP 963D,37,13.16,480,Med,22.1,0.3,LGM,466.974176
ODP 963D,37,13.16,480,Med,22.1,0.3,LGM,466.974176
ODP 963D,37,13.16,480,Med,22.1,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.2,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.2,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,22.2,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.3,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.3,1.7,LGM,452.1607541
ODP 963D,37,13.16,480,Med,22.3,8.6,LGM,385.7383909
ODP 963D,37,13.16,480,Med,22.4,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.4,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.5,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,22.5,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,22.6,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,22.6,4.7,LGM,421.9809684
ODP 963D,37,13.16,480,Med,22.6,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,22.7,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,22.8,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,22.8,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,22.9,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,22.9,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,22.9,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23.1,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23.1,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23.1,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23.2,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23.2,1.9,LGM,450.0832641
ODP 963D,37,13.16,480,Med,23.3,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23.3,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23.3,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23.4,1.1,LGM,458.4509367
ODP 963D,37,13.16,480,Med,23.4,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23.4,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,23.4,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,23.5,0,LGM,470.2110864
ODP 963D,37,13.16,480,Med,23.5,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,23.5,0.8,LGM,461.6287668
ODP 963D,37,13.16,480,Med,23.5,1.7,LGM,452.1607541
ODP 963D,37,13.16,480,Med,23.6,3.6,LGM,432.8055931
ODP 980,55.4849,-14.7023,2180,NAtl,0.661890411,0.377358491,MLH,466.1431209
ODP 980,55.4849,-14.7023,2180,NAtl,1.00709589,2.406015038,MLH,444.8695843
ODP 980,55.4849,-14.7023,2180,NAtl,1.266,1.474926254,MLH,454.5101664
ODP 980,55.4849,-14.7023,2180,NAtl,1.81935,1.291989664,MLH,456.4287242
ODP 980,55.4849,-14.7023,2180,NAtl,2.13555,0.353982301,MLH,466.3940931
ODP 980,55.4849,-14.7023,2180,NAtl,2.60985,0.548446069,MLH,464.3103918
ODP 980,55.4849,-14.7023,2180,NAtl,2.937,0.692041522,MLH,462.7777276
ODP 980,55.4849,-14.7023,2180,NAtl,3.571,0.255754476,MLH,467.4501675
ODP 980,55.4849,-14.7023,2180,NAtl,4.173162162,1.014198783,MLH,459.3575688
ODP 980,55.4849,-14.7023,2180,NAtl,4.757391304,0.660792952,MLH,463.1108276
ODP 980,55.4849,-14.7023,2180,NAtl,5.167608696,0.527240773,MLH,464.537156
ODP 980,55.4849,-14.7023,2180,NAtl,5.339906977,1.054852321,MLH,458.9277735
ODP 980,55.4849,-14.7023,2180,NAtl,19.222,0.35335689,LGM,466.4008095
ODP 980,55.4849,-14.7023,2180,NAtl,19.5275,0,LGM,470.2110864
ODP 980,55.4849,-14.7023,2180,NAtl,20.444,0,LGM,470.2110864
ODP 980,55.4849,-14.7023,2180,NAtl,21.055,0,LGM,470.2110864
ODP 980,55.4849,-14.7023,2180,NAtl,22.08557008,0,LGM,470.2110864
ODP 980,55.4849,-14.7023,2180,NAtl,23.56549053,0,LGM,470.2110864
ODP Hole 108-658C,20.7492,-18.5808,2273,NAtl,3,22,MLH,283.3301976
ODP Hole 108-658C,20.7492,-18.5808,2273,NAtl,3,8,MLH,391.1045464
ODP Hole 108-658C,20.7492,-18.5808,2273,NAtl,3,36,MLH,205.2545837
ODP Hole 108-658C,20.7492,-18.5808,2273,NAtl,20,27,LGM,252.5183044
ODP Hole 108-658C,20.7492,-18.5808,2273,NAtl,20,7,LGM,400.2145416
ODP Hole 108-658C,20.7492,-18.5808,2273,NAtl,20,16,LGM,325.3065924
ODP Hole 130-807A,3.607,156.625,2804,WPac,0.745100961,75.6097561,MLH,82.45088156
ODP Hole 130-807A,3.607,156.625,2804,WPac,1,75.6,MLH,82.46940561
ODP Hole 130-807A,3.607,156.625,2804,WPac,2.607853364,75.1048951,MLH,83.41495376
ODP Hole 130-807A,3.607,156.625,2804,WPac,4,75.1,MLH,83.42435632
ODP Hole 130-807A,3.607,156.625,2804,WPac,4.470605767,70.37815126,MLH,93.00608249
ODP Hole 130-807A,3.607,156.625,2804,WPac,19.900009,80.34188034,LGM,73.93908316
ODP Hole 130-807A,3.607,156.625,2804,WPac,21,80.6,LGM,73.50093512
ODP Hole 130-807A,3.607,156.625,2804,WPac,23,80.3,LGM,74.01041926
ODP Site 1233,-41.00008,-74.44986,838,EPac,1.48,4.11,MLH,427.7528034
ODP Site 1233,-41.00008,-74.44986,838,EPac,3.57,3.42,MLH,434.6031447
ODP Site 1233,-41.00008,-74.44986,838,EPac,19.05,0.22,LGM,467.835167
ODP Site 1233,-41.00008,-74.44986,838,EPac,19.32,0.23,LGM,467.7274564
ODP Site 1233,-41.00008,-74.44986,838,EPac,19.53,0.24,LGM,467.6197705
ODP Site 1233,-41.00008,-74.44986,838,EPac,19.79,0.48,LGM,465.0427354
ODP Site 1233,-41.00008,-74.44986,838,EPac,19.96,0.22,LGM,467.835167
ODP Site 1233,-41.00008,-74.44986,838,EPac,20.07,0.24,LGM,467.6197705
ODP Site 1233,-41.00008,-74.44986,838,EPac,20.42,0,LGM,470.2110864
ODP Site 1233,-41.00008,-74.44986,838,EPac,20.59,0,LGM,470.2110864
ODP Site 1233,-41.00008,-74.44986,838,EPac,20.77,0.25,LGM,467.5121095
ODP Site 1233,-41.00008,-74.44986,838,EPac,20.96,0.43,LGM,465.5784439
ODP Site 1233,-41.00008,-74.44986,838,EPac,21.15,0.49,LGM,464.9356676
ODP Site 1233,-41.00008,-74.44986,838,EPac,21.33,0.46,LGM,465.2569448
ODP Site 1233,-41.00008,-74.44986,838,EPac,21.51,0.24,LGM,467.6197705
ODP Site 1233,-41.00008,-74.44986,838,EPac,21.63,0.24,LGM,467.6197705
ODP Site 1233,-41.00008,-74.44986,838,EPac,21.8,1.51,LGM,454.1432509
ODP Site 1233,-41.00008,-74.44986,838,EPac,21.86,0.49,LGM,464.9356676
ODP Site 1233,-41.00008,-74.44986,838,EPac,22.19,0.73,LGM,462.3734245
ODP Site 1233,-41.00008,-74.44986,838,EPac,22.36,0.68,LGM,462.9060581
ODP Site 1233,-41.00008,-74.44986,838,EPac,22.47,0,LGM,470.2110864
ODP Site 1233,-41.00008,-74.44986,838,EPac,22.53,1.41,LGM,455.1901592
ODP Site 1233,-41.00008,-74.44986,838,EPac,22.7,0.48,LGM,465.0427354
ODP Site 1233,-41.00008,-74.44986,838,EPac,22.87,0.97,LGM,459.8253017
ODP Site 1233,-41.00008,-74.44986,838,EPac,23.05,0.42,LGM,465.6856597
ODP Site 1233,-41.00008,-74.44986,838,EPac,23.43,0,LGM,470.2110864
ODP Site 1233,-41.00008,-74.44986,838,EPac,23.62,0.97,LGM,459.8253017
ODP Site 1233,-41.00008,-74.44986,838,EPac,23.78,0.47,LGM,465.1498277
ODP Site 999,12.74,-78.73,2827.9,NAtl,1.05634,68.3673,MLH,97.41366081
ODP Site 999,12.74,-78.73,2827.9,NAtl,3.52113,69.7279,MLH,94.40910151
ODP Site 999,2.73,-78.73,2827.9,NAtl,20.0704,48.2993,LGM,154.632175
ODP Site 999,2.73,-78.73,2827.9,NAtl,21.4789,44.5578,LGM,168.5446084
ODP Site 999,2.73,-78.73,2827.9,NAtl,22.1831,56.4626,LGM,128.1347319
ODP1002,10.7,-65,893,NAtl,0.480687,3.66197,MLH,432.188458
ODP1002,10.7,-65,893,NAtl,0.841202,13.2394,MLH,346.6561141
ODP1002,10.7,-65,893,NAtl,1.0515,3.09859,MLH,437.8314603
ODP1002,10.7,-65,893,NAtl,1.32189,3.66197,MLH,432.188458
ODP1002,10.7,-65,893,NAtl,1.53219,7.04225,MLH,399.8253853
ODP1002,10.7,-65,893,NAtl,1.92275,9.01408,MLH,382.0780287
ODP1002,10.7,-65,893,NAtl,2.13305,5.35211,MLH,415.6920937
ODP1002,10.7,-65,893,NAtl,2.37339,7.88732,MLH,392.1206054
ODP1002,10.7,-65,893,NAtl,2.61373,5.07042,MLH,418.3970988
ODP1002,10.7,-65,893,NAtl,2.91416,4.50704,MLH,423.8600299
ODP1002,10.7,-65,893,NAtl,3.48498,5.91549,MLH,410.3344352
ODP1002,10.7,-65,893,NAtl,3.63519,3.09859,MLH,437.8314603
ODP1002,10.7,-65,893,NAtl,3.99571,14.9296,MLH,333.4240055
ODP1002,10.7,-65,893,NAtl,4.23605,1.97183,MLH,449.3394656
ODP1002,10.7,-65,893,NAtl,4.6867,3.66197,MLH,432.188458
ODP1002,10.7,-65,893,NAtl,5.04721,5.35211,MLH,415.6920937
ODP1002,10.7,-65,893,NAtl,5.3176,3.66197,MLH,432.188458
ODP1002,10.7,-65,893,NAtl,5.61803,8.73239,MLH,384.5642993
ODP1002,10.7,-65,893,NAtl,5.88841,3.09859,MLH,437.8314603
ODP1002,10.7,-65,893,NAtl,19.0472,3.09859,LGM,437.8314603
ODP1002,10.7,-65,893,NAtl,19.1373,0.84507,LGM,461.1499485
ODP1002,10.7,-65,893,NAtl,19.2575,1.12676,LGM,458.1685392
ODP1002,10.7,-65,893,NAtl,19.5279,2.8169,LGM,440.6805314
ODP1002,10.7,-65,893,NAtl,19.6781,0.84507,LGM,461.1499485
ODP1002,10.7,-65,893,NAtl,19.8584,6.47887,LGM,405.0458291
ODP1002,10.7,-65,893,NAtl,20.1588,4.50704,LGM,423.8600299
ODP1002,10.7,-65,893,NAtl,20.2189,0.84507,LGM,461.1499485
ODP1002,10.7,-65,893,NAtl,20.4292,1.69014,LGM,452.263422
ODP1002,10.7,-65,893,NAtl,20.6996,1.97183,LGM,449.3394656
ODP1002,10.7,-65,893,NAtl,20.7897,1.40845,LGM,455.2064053
ODP1002,10.7,-65,893,NAtl,20.8498,1.40845,LGM,455.2064053
ODP1002,10.7,-65,893,NAtl,20.9399,1.69014,LGM,452.263422
ODP-1143,9.36,113.28,2772,SCS,5.04,65.27590848,MLH,104.6005046
ODP-1143,9.36,113.28,2772,SCS,19.03224,75.26642984,LGM,83.10527024
ODP-1143,9.36,113.28,2772,SCS,20.35996,77.18373494,LGM,79.51618126
ODP-1143,9.36,113.28,2772,SCS,21.68776,74.76432197,LGM,84.07166427
ODP-1143,9.36,113.28,2772,SCS,23.01556,76.16580311,LGM,81.40195464
ODP117–723 A,18,57.6,804,Ind,3.55556,27.1925,MLH,251.4014999
ODP117–723 A,18,57.6,804,Ind,4.44444,26.3904,MLH,256.0877854
ODP117–723 A,18,57.6,804,Ind,19.7778,8.74332,LGM,384.4675272
ODP117–723 A,18,57.6,804,Ind,21.3333,15.1604,LGM,331.6567682
ODP117–723 A,18,57.6,804,Ind,22.4444,11.016,LGM,364.8655538
ODP677B ,1.28,-83.74,3461,EPac,0.697074,78.2927,MLH,77.51145057
ODP677B ,1.28,-83.74,3461,EPac,1.70396,57.8049,MLH,124.2349714
ODP677B ,1.28,-83.74,3461,EPac,2.71084,78.2927,MLH,77.51145057
ODP677B ,1.28,-83.74,3461,EPac,3.56282,58.6585,MLH,121.8169901
ODP677B ,1.28,-83.74,3461,EPac,4.2599,79.1463,MLH,76.00284763
ODP677B ,1.28,-83.74,3461,EPac,4.95697,68.4756,MLH,97.17104303
ODP677B ,1.28,-83.74,3461,EPac,5.7315,68.4756,MLH,97.17104303
ODP677B ,1.28,-83.74,3461,EPac,19.2857,51.4024,LGM,143.968959
ODP677B ,1.28,-83.74,3461,EPac,19.5181,52.2561,LGM,141.1665706
ODP677B ,1.28,-83.74,3461,EPac,20.6799,25.7927,LGM,259.6365708
ODP677B ,1.28,-83.74,3461,EPac,21.6867,61.6463,LGM,113.7181706
ODP677B ,1.28,-83.74,3461,EPac,23.8554,41.1585,LGM,182.2669241
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-225 ,54.983,-15.4,2334,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC09-228 ,52.55,-18.75,3981,NAtl,21,0,LGM,470.2110864
RC13-110,0.1,-95.073,3621,EPac,2.1322,43.79783981,MLH,171.5198809
RC13-110,0.1,-95.073,3621,EPac,3.19829,34.91553639,MLH,210.4444616
RC13-110,0.1,-95.073,3621,EPac,20.2559,30.56572695,LGM,232.6138637
RC13-110,0.1,-95.073,3621,EPac,20.7889,21.34312584,LGM,287.6481638
RC13-110,0.1,-95.073,3621,EPac,23.4542,25.74360385,LGM,259.9302509
RC13-110,0.1,-95.073,3621,EPac,23.9872,18.07810391,LGM,310.1071826
RC24-02,0.56,-13.65,3837,NAtl,1.65289,53.9063,MLH,135.9032568
RC24-02,0.56,-13.65,3837,NAtl,3.1405,63.2813,MLH,109.5165778
RC24-02,0.56,-13.65,3837,NAtl,3.30579,52.8125,MLH,139.3695393
RC24-02,0.56,-13.65,3837,NAtl,4.79339,62.6563,MLH,111.1040434
RC24-02,0.56,-13.65,3837,NAtl,5.61983,62.1875,MLH,112.3098545
RC24-02,0.56,-13.65,3837,NAtl,19.1736,42.9688,LGM,174.8255344
RC24-02,0.56,-13.65,3837,NAtl,19.6694,49.2188,LGM,151.3926756
RC24-02,0.56,-13.65,3837,NAtl,19.6694,29.2188,LGM,239.941221
RC24-02,0.56,-13.65,3837,NAtl,19.8347,51.0938,LGM,144.9956137
RC24-02,0.56,-13.65,3837,NAtl,20.3306,48.4375,LGM,154.1408908
RC24-02,0.56,-13.65,3837,NAtl,20.4959,55.4688,LGM,131.1006559
RC24-02,0.56,-13.65,3837,NAtl,20.8264,61.7188,LGM,113.5284908
RC24-02,0.56,-13.65,3837,NAtl,21.157,56.875,LGM,126.9237411
RC24-02,0.56,-13.65,3837,NAtl,21.6529,48.9063,LGM,152.4859622
RC24-02,0.56,-13.65,3837,NAtl,22.1488,66.7188,LGM,101.1823739
RC24-02,0.56,-13.65,3837,NAtl,22.6446,67.3438,LGM,99.73667012
RC24-02,0.56,-13.65,3837,NAtl,22.8099,61.875,LGM,113.1209033
RC24-02,0.56,-13.65,3837,NAtl,23.6364,62.6563,LGM,111.1040434
RC24-08,1.33,-11.9,3885,SAtl,1.25261,47.0942,MLH,158.9830647
RC24-08,1.33,-11.9,3885,SAtl,2.3382,50.4974,MLH,147.0005178
RC24-08,1.33,-11.9,3885,SAtl,3.67432,46.5707,MLH,160.9110484
RC24-08,1.33,-11.9,3885,SAtl,4.34238,46.5707,MLH,160.9110484
RC24-08,1.33,-11.9,3885,SAtl,5.01044,59.1361,MLH,120.48469
RC24-08,1.33,-11.9,3885,SAtl,5.6785,52.5916,MLH,140.0802359
RC24-08,1.33,-11.9,3885,SAtl,19.0397,36.623,LGM,202.3312033
RC24-08,1.33,-11.9,3885,SAtl,19.4572,45.1309,LGM,166.335085
RC24-08,1.33,-11.9,3885,SAtl,19.6242,50.4974,LGM,147.0005178
RC24-08,1.33,-11.9,3885,SAtl,19.8747,47.6178,LGM,157.0778197
RC24-08,1.33,-11.9,3885,SAtl,19.8747,54.0314,LGM,135.5123462
RC24-08,1.33,-11.9,3885,SAtl,20.4593,48.6649,LGM,153.3359063
RC24-08,1.33,-11.9,3885,SAtl,20.5428,58.7435,LGM,121.5788033
RC24-08,1.33,-11.9,3885,SAtl,20.5428,52.9843,LGM,138.8193046
RC24-08,1.33,-11.9,3885,SAtl,21.0438,52.8534,LGM,139.2383488
RC24-08,1.33,-11.9,3885,SAtl,21.3779,60.0524,LGM,117.9692625
RC24-08,1.33,-11.9,3885,SAtl,21.4614,39.5026,LGM,189.350678
RC24-08,1.33,-11.9,3885,SAtl,21.7954,46.8325,LGM,159.9439674
RC24-08,1.33,-11.9,3885,SAtl,22.2129,49.4503,LGM,150.5878263
RC24-08,1.33,-11.9,3885,SAtl,22.6305,45.3927,LGM,165.3354053
RC24-08,1.33,-11.9,3885,SAtl,22.7975,47.356,LGM,158.0275709
RC24-08,1.33,-11.9,3885,SAtl,22.9645,34.0052,LGM,214.9022015
RC24-08,1.33,-11.9,3885,SAtl,23.048,37.9319,LGM,196.3242127
RC24-08,1.33,-11.9,3885,SAtl,23.7996,39.7644,LGM,188.2126738
RC24-17,-5.05,-10.18,3530,SAtl,0.39666,39.6214,MLH,188.8334225
RC24-17,-5.05,-10.18,3530,SAtl,1.18998,48.6292,MLH,153.4620037
RC24-17,-5.05,-10.18,3530,SAtl,1.38831,39.0992,MLH,191.1176798
RC24-17,-5.05,-10.18,3530,SAtl,2.18163,52.154,MLH,141.4988351
RC24-17,-5.05,-10.18,3530,SAtl,3.17328,48.107,MLH,155.3183844
RC24-17,-5.05,-10.18,3530,SAtl,3.37161,54.8956,MLH,132.8424463
RC24-17,-5.05,-10.18,3530,SAtl,4.36326,56.4621,MLH,128.1362071
RC24-17,-5.05,-10.18,3530,SAtl,4.95825,54.6345,MLH,133.6435073
RC24-17,-5.05,-10.18,3530,SAtl,19.4363,52.0235,LGM,141.9246606
RC24-17,-5.05,-10.18,3530,SAtl,20.2296,59.9869,LGM,118.1473172
RC24-17,-5.05,-10.18,3530,SAtl,20.6263,50.3264,LGM,147.5804616
RC24-17,-5.05,-10.18,3530,SAtl,20.8246,49.282,LGM,151.1725241
RC24-17,-5.05,-10.18,3530,SAtl,21.4196,54.6345,LGM,133.6435073
RC24-17,-5.05,-10.18,3530,SAtl,22.6096,57.8982,LGM,123.9683624
RC24-17,-5.05,-10.18,3530,SAtl,23.2046,49.8042,LGM,149.3656952
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0.3,LGM,466.974176
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-034 ,42.3833,-21.9667,3750,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
