,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
122,0.18354,1.3019523e-08,2.0345346e-10,8.858281e-11,0.9107849,34.912926,1.049852e-06,0.32074043,2.3780677,6.579245e-10,338.12787,155.1925,-3.222425e-07
123,0.16689925,1.2907719e-08,2.1520416e-10,8.344967e-11,1.2659467,34.929302,1.0387847e-06,0.3113861,2.3066607,6.519372e-10,383.26437,155.1925,-3.5479002e-07
124,0.15781239,1.3545706e-08,2.2468391e-10,8.248258e-11,1.675127,34.945023,1.025741e-06,0.288522,2.4779332,6.470301e-10,422.48306,155.1925,-6.5916834e-07
125,0.12763529,1.05238085e-08,2.276664e-10,7.435053e-11,2.132132,34.95634,9.5257195e-07,0.26015282,2.3804908,6.262928e-10,526.3132,155.1925,-2.7580725e-06
126,0.15328103,1.1821157e-08,2.2407898e-10,8.83956e-11,2.0459082,34.94612,8.764634e-07,0.2778512,2.5183494,5.9591915e-10,460.24625,155.1925,-6.298603e-07
127,0.17032285,1.3470104e-08,2.1901518e-10,9.482074e-11,1.7840685,34.942036,8.7277897e-07,0.28753453,2.4804866,5.956957e-10,419.40506,155.1925,-1.1153617e-06
128,0.1719219,9.575577e-09,1.932298e-10,8.489544e-11,0.71338063,34.88697,9.2814753e-07,0.31722012,2.4233067,6.166225e-10,394.84125,155.1925,-1.4710208e-06
129,0.21676034,0.005497124,1.7029092e-10,9.662814e-11,-0.15428407,34.827442,9.689296e-07,0.33518392,2.46242,6.465165e-10,235.95898,155.1925,-5.4951283e-07
130,0.2532792,0.07002169,1.6637912e-10,1.1576334e-10,-0.66244066,34.773914,9.129853e-07,0.34707797,2.8464737,6.4835326e-10,114.44308,155.1925,6.9721295e-08
131,0.23216559,0.039405208,1.5520989e-10,1.004181e-10,-1.0246893,34.685535,8.152224e-07,0.3498644,2.686236,6.450964e-10,142.17036,155.1925,-9.137125e-08
132,0.22942722,0.035290215,1.5277797e-10,9.848096e-11,-1.149785,34.645554,7.8575914e-07,0.35014495,2.6780257,6.454306e-10,142.23625,155.1925,-7.9054644e-08
133,0.23607886,0.03688377,1.5276799e-10,9.933552e-11,-1.2138664,34.63323,7.979905e-07,0.34932408,2.706423,6.452338e-10,138.62122,155.1925,-1.590056e-07
134,0.2248829,0.027955037,1.5099806e-10,9.621049e-11,-1.2213215,34.649498,8.436387e-07,0.34945184,2.6472998,6.502994e-10,147.48625,155.1925,-1.7743218e-07
135,0.23465542,0.034477796,1.5262627e-10,9.896711e-11,-1.2092876,34.64809,8.7950167e-07,0.34830913,2.6928518,6.493208e-10,140.72417,155.1925,-2.3436314e-07
136,0.23344128,0.035993405,1.5364905e-10,1.00078903e-10,-1.1595365,34.646687,9.1952586e-07,0.34839615,2.6964161,6.4835076e-10,139.57549,155.1925,-2.3365737e-07
137,0.2349845,0.041817047,1.569577e-10,1.0317426e-10,-0.9829738,34.67495,9.4520715e-07,0.3466846,2.7146275,6.5385886e-10,135.94511,155.1925,-2.5207714e-07
138,0.23771718,0.051687997,1.6027953e-10,1.0801713e-10,-0.8782573,34.711784,1.0170982e-06,0.34423566,2.7634532,6.6747885e-10,126.256226,155.1925,-3.2088406e-07
139,0.23532677,0.045151852,1.5876445e-10,1.0523147e-10,-0.8983686,34.691525,1.0157758e-06,0.3453093,2.7264836,6.5992123e-10,133.12611,155.1925,-4.0213695e-07
