,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
670,1.9984485e-11,1.1575051e-11,1.1876754e-10,1.6713261e-10,25.592194,35.24132,8.898509e-09,0.050793342,1.1239789,2.351546e-10,80.86263,334.04535,-4.823041e-07
671,2.388232e-11,1.5802304e-11,1.2881995e-10,1.875113e-10,25.641073,35.501263,9.343108e-09,0.053960487,1.1500818,3.1750194e-10,80.840706,334.04535,-4.36152e-07
672,4.5609818e-11,3.8027748e-11,1.8736107e-10,0.001212315,25.514498,35.188087,1.1476935e-08,0.069514126,1.2853118,4.782033e-10,80.88319,334.04535,-3.0769834e-07
673,1.3816755e-10,1.2099718e-10,0.024076851,0.075532265,25.622856,35.729248,1.6127954e-08,0.09815948,1.616769,4.853927e-10,78.1008,334.04535,-3.8751676e-07
674,0.049170785,0.0386429,0.084267944,0.13953476,25.80331,35.34971,2.7953115e-08,0.14158693,2.2297666,4.1003487e-10,60.0391,334.04535,-9.607468e-07
678,0.039626345,0.027128763,0.08501801,0.12686813,25.001001,35.02718,3.203573e-08,0.14901648,2.1474512,2.0019594e-10,83.25771,334.04535,-4.2223464e-06
679,2.663262e-10,2.9106492e-10,0.04956077,0.12970908,28.379461,34.876354,1.746377e-08,0.081297494,1.6481925,1.7349645e-10,9.204572,334.04535,-1.6320128e-06
680,1.1361685e-10,1.13328645e-10,0.025963694,0.10686129,29.61812,34.921246,1.4237765e-08,0.06768355,1.4443185,2.7656955e-10,8.137512,334.04535,-1.0167408e-06
681,4.5384616e-11,3.519396e-11,2.4677232e-10,0.041490924,28.28227,34.888084,1.1250345e-08,0.06397322,1.2764286,2.9590277e-10,56.260723,334.04535,-2.2971764e-07
682,3.7445175e-11,2.5882439e-11,2.1191215e-10,0.019321172,27.961767,34.728176,1.0768229e-08,0.062288914,1.2273092,2.3125801e-10,71.248245,334.04535,-8.269053e-08
683,2.911818e-10,2.683309e-10,0.06284411,0.12667035,29.248999,34.25162,1.8228379e-08,0.08776666,1.6691192,6.938844e-11,29.909763,334.04535,-4.879863e-07
685,3.4776657e-11,2.5184611e-11,2.2471011e-10,0.052644458,30.366785,34.181465,1.0207137e-08,0.051914126,1.1839348,4.5276335e-11,14.437244,332.17743,-1.0469848e-06
686,0.0,0.0,1.10608925e-10,2.2997322e-10,29.656593,34.037704,7.509371e-09,0.034323357,0.98699725,7.24522e-11,14.609292,332.17743,-9.924083e-07
687,1.9341653e-11,0.0,1.6182751e-10,0.035324235,30.939318,34.04347,8.8236325e-09,0.041869596,1.0760098,8.567237e-11,1.4715514,332.17743,-1.5685581e-06
688,0.0,0.0,9.9903245e-11,1.892809e-10,30.12212,34.008785,6.9002155e-09,0.030576456,0.94176966,8.100324e-11,18.08582,332.17743,-8.531233e-07
689,0.0,0.0,9.6976524e-11,1.6173475e-10,29.029634,33.970894,6.9703283e-09,0.03242065,0.9639316,9.5433925e-11,36.60577,332.17743,-9.936334e-07
690,1.2128321e-11,0.0,1.1998989e-10,1.8459699e-10,27.792513,34.077477,8.228066e-09,0.044055726,1.0591422,1.0817766e-10,66.71206,332.17743,-1.2249106e-06
691,2.9165056e-11,1.9708851e-11,1.6117752e-10,2.6911856e-10,26.768642,34.4364,1.0076846e-08,0.058639206,1.1740217,1.2188692e-10,79.644035,332.17743,-1.514613e-06
692,7.6693346e-11,6.6270156e-11,3.7941622e-10,0.045990538,26.04679,34.61508,1.342451e-08,0.084169716,1.4343432,1.2659268e-10,80.36701,332.17743,-2.0632738e-06
693,1.4555115e-10,1.2718691e-10,0.029435867,0.07612887,25.425293,34.717308,1.665572e-08,0.10282265,1.6481372,1.319868e-10,80.79978,332.17743,-2.5601794e-06
694,1.9956714e-10,1.6909121e-10,0.040959146,0.08664024,24.98277,34.820362,1.8254212e-08,0.11174117,1.7401589,1.3285505e-10,80.840706,332.17743,-2.6581752e-06
695,3.1681646e-10,2.359676e-10,0.05267913,0.09726605,24.744396,34.905113,1.9903053e-08,0.12018001,1.8247578,1.3011241e-10,80.840706,332.17743,-2.656719e-06
696,2.7228472e-10,2.1672752e-10,0.049168434,0.095075026,24.762136,34.930542,1.9468882e-08,0.117677875,1.8053963,1.2450166e-10,78.85541,332.17743,-2.2404224e-06
697,1.9872338e-10,1.7397482e-10,0.03889961,0.08933688,24.9675,34.879215,1.8155529e-08,0.109496266,1.7422763,1.1899075e-10,72.357414,332.17743,-1.7138718e-06
698,1.4226771e-10,1.2922939e-10,0.025305808,0.078576475,25.348412,34.65762,1.6475937e-08,0.09988216,1.645375,1.14437855e-10,69.60304,332.17743,-1.1154059e-06
699,1.661199e-10,1.4642591e-10,0.036872797,0.085939154,25.758957,34.394817,1.7262103e-08,0.10336321,1.6822822,1.0178243e-10,72.10644,332.17743,-6.91407e-07
700,1.6144294e-10,1.3872252e-10,0.04003197,0.08481981,26.24297,34.166576,1.7156681e-08,0.10275178,1.6645117,9.164456e-11,76.72904,332.17743,-2.627478e-07
701,1.7494703e-10,1.508247e-10,0.044136435,0.09077456,26.48118,34.08824,1.7427846e-08,0.10255574,1.6830083,9.7431514e-11,72.80234,332.17743,-1.8248139e-07
704,2.7485856e-11,1.9784698e-11,1.3407433e-10,1.9792677e-10,25.285328,34.25188,9.741824e-09,0.056774717,1.1736397,4.4353898e-10,80.89724,332.17743,-3.7033186e-07
705,6.649881e-11,5.8058523e-11,2.5345126e-10,0.031789105,25.297081,34.647495,1.2909835e-08,0.08105421,1.4036001,3.1487835e-10,80.864655,332.17743,-7.9620077e-07
706,1.44533e-10,1.2715463e-10,0.025076585,0.07478161,25.08964,35.286243,1.65242e-08,0.10246145,1.6474247,2.8985417e-10,80.840706,332.17743,-1.6134074e-06
707,1.445715e-10,1.437248e-10,0.020820813,0.09301307,25.780083,35.32047,1.6061987e-08,0.090142734,1.6356496,3.6502612e-10,40.07421,332.17743,-1.4943615e-06
708,1.1656628e-10,1.1603358e-10,0.011241219,0.086217694,26.223175,34.71738,1.4981463e-08,0.08367973,1.5585672,5.663648e-10,35.836357,332.17743,-9.274871e-07
