,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
157,0.117062986,0.074020445,0.09125063,0.034621563,13.157655,34.90772,4.7035482e-07,0.23869796,2.4149878,2.9896757e-10,156.92714,174.61905,-3.2053975e-08
158,0.11785975,0.07325761,0.08893503,0.031278104,13.022405,34.91043,4.8131034e-07,0.23956601,2.405416,3.0139974e-10,160.5812,174.61905,-6.666605e-08
159,0.11708201,0.06979625,0.08553143,0.025101712,12.976499,34.916218,4.7417154e-07,0.23913947,2.3703427,2.995196e-10,170.24658,174.61905,-4.623236e-08
160,0.11455557,0.06394397,0.080132686,0.017177083,12.930521,34.920067,4.6553836e-07,0.2400359,2.3167665,2.9700037e-10,188.95784,174.61905,-3.4035494e-08
161,0.11241024,0.05995149,0.07764004,0.014291395,13.0133705,34.930183,4.3129722e-07,0.23945168,2.2853518,2.885503e-10,193.3718,174.61905,-2.0858516e-07
162,0.09970143,0.035311878,0.056609042,1.0803528e-09,12.789137,34.92571,3.8472285e-07,0.23234576,2.032158,2.8026123e-10,262.60208,174.61905,-1.6557385e-06
164,0.14792672,0.102477655,0.0865857,0.05602931,10.766606,34.839344,6.0640565e-07,0.26668215,2.7723897,3.152348e-10,104.41028,174.61905,-5.468304e-07
165,0.15299605,0.104383156,0.079204306,0.0498785,10.006443,34.804287,6.665348e-07,0.2728662,2.8040051,3.2432385e-10,103.44613,174.61905,-2.9039046e-07
166,0.15595783,0.10564076,0.07506771,0.04583558,9.624635,34.783348,7.02401e-07,0.2757782,2.8174322,3.31089e-10,103.67476,174.61905,6.6089e-08
167,0.15425272,0.10215804,0.07092646,0.037967555,9.483233,34.77648,7.1397955e-07,0.27509886,2.7780197,3.3448294e-10,109.36688,174.61905,1.490261e-08
168,0.1532484,0.09998856,0.06759092,0.031126639,9.350602,34.77248,7.3416953e-07,0.27457988,2.748186,3.4003608e-10,114.3983,174.61905,-2.063388e-07
169,0.15167017,0.09804412,0.06509449,0.023866082,9.275599,34.782032,7.597943e-07,0.27314198,2.7137394,3.4848488e-10,120.332275,174.61905,-4.245116e-07
170,0.1438522,0.08964071,0.061151914,1.0216568e-05,9.43353,34.802925,7.6558734e-07,0.26757818,2.6005356,3.5505918e-10,141.05455,174.61905,-4.810108e-07
171,0.14206305,0.08663176,0.062313456,2.536181e-06,9.759423,34.825996,7.451922e-07,0.26474637,2.5563128,3.551344e-10,151.3871,174.61905,-3.1554362e-07
172,0.14085338,0.08670054,0.06647448,0.009412024,10.142088,34.841595,7.3296184e-07,0.2617839,2.5463564,3.5433073e-10,153.72511,174.61905,-1.7657041e-07
173,0.14164439,0.0903606,0.07150931,0.015954956,10.394071,34.83554,7.50301e-07,0.2605263,2.5738168,3.569289e-10,148.85411,174.61905,-2.3984853e-07
174,0.14770955,0.10099892,0.07876751,0.03346053,10.355513,34.812183,7.678023e-07,0.2638065,2.691229,3.5615297e-10,124.24806,174.61905,-4.694653e-07
175,0.14603937,0.099578,0.07833774,0.03251237,10.3606415,34.79895,7.7135843e-07,0.26309648,2.6788127,3.5363082e-10,125.0469,174.61905,-8.7457386e-07
176,0.13712886,0.08700835,0.07303526,0.015047836,10.693869,34.811535,7.672755e-07,0.25632244,2.5286014,3.5446995e-10,155.81985,174.61905,-2.0309382e-07
177,0.13586712,0.085415125,0.07194534,0.010771326,10.764338,34.81764,7.8073015e-07,0.25489873,2.4983582,3.583219e-10,161.71344,174.61905,-4.8554e-07
178,0.134577,0.08302424,0.07060722,7.998564e-07,10.866364,34.824146,7.87131e-07,0.25349045,2.4618795,3.606537e-10,169.09106,174.61905,-5.5516296e-07
179,0.134326,0.08406518,0.07409291,0.012655203,11.104894,34.829227,7.676629e-07,0.25240967,2.475511,3.5637635e-10,165.8616,174.61905,-4.6804018e-07
180,0.123395436,0.08309772,0.101967774,0.050748296,13.829168,34.924892,5.188198e-07,0.2365952,2.4874542,3.0619923e-10,193.10564,196.12956,-5.8641717e-08
181,0.120827645,0.08264816,0.10681028,0.05929661,14.215212,34.931087,4.662991e-07,0.2359238,2.5103807,2.9159908e-10,180.10878,196.12956,-1.3840122e-08
182,0.11572602,0.081282094,0.11156383,0.067102626,14.788984,34.9497,3.9108926e-07,0.23173167,2.5069025,2.736268e-10,162.5907,196.12956,-6.1106675e-08
183,0.11132059,0.07971104,0.11363631,0.07090911,15.302291,34.97739,3.2935287e-07,0.22869927,2.4960852,2.641088e-10,147.85155,196.12956,-2.9330397e-07
184,0.09615242,0.063110605,0.10606302,0.0676494,15.902232,34.99953,2.548499e-07,0.22310589,2.3981464,2.5131985e-10,140.50945,196.12956,1.00274065e-08
185,0.065523066,0.033724718,0.0862655,0.052864246,16.715223,35.018456,1.8710305e-07,0.20530252,2.1795542,2.4188002e-10,133.80344,196.12956,2.4257952e-07
186,0.050243158,0.018952914,0.07488312,0.03817839,16.879438,35.021988,1.6363494e-07,0.19530152,2.0454824,2.437822e-10,138.71072,196.12956,-2.434254e-07
187,0.030836158,0.00032083204,0.061634216,0.017564116,17.31568,35.053112,1.3795878e-07,0.18161511,1.8635027,2.3841754e-10,145.22606,196.12956,1.0333999e-06
188,0.05993937,0.030061025,0.08729704,0.057483297,17.243437,35.04348,1.5161964e-07,0.20036869,2.1559143,2.3171161e-10,119.8735,196.12956,1.4107945e-07
189,0.062374495,0.031183077,0.089679204,0.052880507,17.035362,35.046764,1.7164555e-07,0.202066,2.1493146,2.3235357e-10,136.63956,196.12956,7.204102e-08
190,0.064585686,0.032765742,0.08932528,0.04955742,16.762527,35.044483,1.895148e-07,0.20410737,2.149683,2.344752e-10,144.98076,196.12956,4.374101e-08
191,0.06632206,0.033540223,0.087283604,0.04664229,16.500774,35.04496,2.0126951e-07,0.20598163,2.152661,2.3583058e-10,149.1918,196.12956,9.6932695e-08
192,0.07130536,0.037633795,0.0884596,0.047015466,16.201742,35.04032,2.1481401e-07,0.20978117,2.1850507,2.3785096e-10,151.56964,196.12956,1.271639e-07
193,0.07759643,0.043173533,0.090876296,0.048804354,15.862553,35.030407,2.2937294e-07,0.21433488,2.2307658,2.402938e-10,152.45601,196.12956,1.2412312e-07
194,0.08343474,0.048134632,0.09250071,0.049548242,15.5083065,35.01935,2.4327352e-07,0.21858191,2.2707996,2.4260494e-10,153.89993,196.12956,9.661818e-08
195,0.083546765,0.047249556,0.08978223,0.046540868,15.263868,35.013485,2.4676658e-07,0.21976414,2.266786,2.4203392e-10,155.66243,196.12956,8.6727624e-08
