Latitude,Longitude,Sample depth - upper (m),Symbiosis,Spinose,Prop
19.78,117.53,4.55,Undetermined,Undetermined,0
19.78,117.53,4.65,Undetermined,Undetermined,0
19.78,117.53,4.75,Undetermined,Undetermined,0
19.78,117.53,4.85,Undetermined,Undetermined,0.0037
19.78,117.53,4.95,Undetermined,Undetermined,0
19.78,117.53,5.05,Undetermined,Undetermined,0
19.78,117.53,5.15,Undetermined,Undetermined,0
19.78,117.53,5.25,Undetermined,Undetermined,0
19.78,117.53,5.35,Undetermined,Undetermined,0
19.78,117.53,5.45,Undetermined,Undetermined,0
19.78,117.53,5.55,Undetermined,Undetermined,0
19.78,117.53,5.6,Undetermined,Undetermined,9e-04
19.78,117.53,5.65,Undetermined,Undetermined,0
19.78,117.53,5.75,Undetermined,Undetermined,0.0022
19.78,117.53,5.85,Undetermined,Undetermined,0
51.27,167.73,184.5,Undetermined,Undetermined,0
51.27,167.73,190.5,Undetermined,Undetermined,0
51.27,167.73,194.5,Undetermined,Undetermined,0
51.27,167.73,196.5,Undetermined,Undetermined,0
51.27,167.73,197.5,Undetermined,Undetermined,0
51.27,167.73,200.5,Undetermined,Undetermined,0
51.27,167.73,202.5,Undetermined,Undetermined,0
51.27,167.73,205.5,Undetermined,Undetermined,0
51.27,167.73,209.5,Undetermined,Undetermined,0
51.2,167.77,116,Undetermined,Undetermined,0
51.2,167.77,120,Undetermined,Undetermined,0
51.2,167.77,123,Undetermined,Undetermined,0
51.2,167.77,126,Undetermined,Undetermined,0
51.2,167.77,130,Undetermined,Undetermined,0
51.2,167.77,133,Undetermined,Undetermined,0
51.2,167.77,136,Undetermined,Undetermined,0
51.2,167.77,140,Undetermined,Undetermined,0
51.2,167.77,143,Undetermined,Undetermined,0
51.2,167.77,145,Undetermined,Undetermined,0
28.15,127.27,169,Undetermined,Undetermined,0
28.15,127.27,171,Undetermined,Undetermined,0
28.15,127.27,173,Undetermined,Undetermined,0
28.15,127.27,175,Undetermined,Undetermined,0
28.15,127.27,177,Undetermined,Undetermined,0
28.15,127.27,180,Undetermined,Undetermined,0
28.15,127.27,182,Undetermined,Undetermined,0
28.15,127.27,184,Undetermined,Undetermined,0
28.15,127.27,186,Undetermined,Undetermined,0
28.15,127.27,188,Undetermined,Undetermined,0
28.15,127.27,191,Undetermined,Undetermined,0
28.15,127.27,193,Undetermined,Undetermined,0
28.15,127.27,195,Undetermined,Undetermined,0
28.15,127.27,197,Undetermined,Undetermined,0
28.15,127.27,199,Undetermined,Undetermined,0
28.15,127.27,201,Undetermined,Undetermined,0
28.15,127.27,204,Undetermined,Undetermined,0
28.15,127.27,206,Undetermined,Undetermined,0
28.15,127.27,208,Undetermined,Undetermined,0
28.15,127.27,210,Undetermined,Undetermined,0
28.15,127.27,212,Undetermined,Undetermined,0
28.15,127.27,215,Undetermined,Undetermined,0
0.61,-86.092,97,Undetermined,Undetermined,0.0024
0.61,-86.092,100,Undetermined,Undetermined,0
0.61,-86.092,102,Undetermined,Undetermined,0
0.61,-86.092,110,Undetermined,Undetermined,0
0.61,-86.092,114,Undetermined,Undetermined,0
0.61,-86.092,118,Undetermined,Undetermined,0
1.202,-83.737,104,Undetermined,Undetermined,0.0116
1.202,-83.737,107,Undetermined,Undetermined,0
1.202,-83.737,110,Undetermined,Undetermined,0
1.202,-83.737,113,Undetermined,Undetermined,0
1.202,-83.737,116,Undetermined,Undetermined,0
1.202,-83.737,119,Undetermined,Undetermined,0
-3.05,-90.49,78,Undetermined,Undetermined,0
-3.05,-90.49,81,Undetermined,Undetermined,0
-3.05,-90.49,85,Undetermined,Undetermined,0
-3.05,-90.49,88,Undetermined,Undetermined,0
-3.05,-90.49,89,Undetermined,Undetermined,0
-3.05,-90.49,93,Undetermined,Undetermined,0.0033
-3.05,-90.49,97,Undetermined,Undetermined,0.0033
-3.05,-90.49,100,Undetermined,Undetermined,0
-3.05,-90.49,104,Undetermined,Undetermined,0
-3.05,-90.49,108,Undetermined,Undetermined,0
6.45,-85.822,36,Undetermined,Undetermined,0
-1.913,-82.568,76,Undetermined,Undetermined,0
-1.913,-82.568,78,Undetermined,Undetermined,0
-1.913,-82.568,82,Undetermined,Undetermined,0
-1.913,-82.568,84,Undetermined,Undetermined,0
-1.913,-82.568,86,Undetermined,Undetermined,0
-1.913,-82.568,88,Undetermined,Undetermined,0
-1.913,-82.568,90,Undetermined,Undetermined,0
-1.913,-82.568,92,Undetermined,Undetermined,0
21.36,-158.19,370,Undetermined,Undetermined,0
21.36,-158.19,374,Undetermined,Undetermined,0
21.36,-158.19,378,Undetermined,Undetermined,0.0024
20.12,117.38,875,Undetermined,Undetermined,0.006
20.12,117.38,885,Undetermined,Undetermined,0.002
20.12,117.38,895,Undetermined,Undetermined,0.005
20.12,117.38,905,Undetermined,Undetermined,0.001
20.12,117.38,915,Undetermined,Undetermined,0.002
20.12,117.38,925,Undetermined,Undetermined,0
20.12,117.38,935,Undetermined,Undetermined,0.005
14.8,111.53,102.5,Undetermined,Undetermined,0.027
14.8,111.53,112.5,Undetermined,Undetermined,0.017
14.8,111.53,122.5,Undetermined,Undetermined,0.013
42.16,-124.94,259,Undetermined,Undetermined,0
42.12,-125.75,275,Undetermined,Undetermined,0
42.75,-126.26,168,Undetermined,Undetermined,0
42.14,-126.91,140,Undetermined,Undetermined,0
42.26,-127.68,22,Undetermined,Undetermined,0
41.8,-129,156,Undetermined,Undetermined,0
41.68,-130.01,15,Undetermined,Undetermined,0
41.58,-130.62,22,Undetermined,Undetermined,0
41.54,-131.96,21,Undetermined,Undetermined,0
41.33,-132.67,17,Undetermined,Undetermined,0
-41.58,-171.5,40,Undetermined,Undetermined,0
-41.58,-171.5,50,Undetermined,Undetermined,0
-27.283,-102.083,16,Undetermined,Undetermined,0.0042
-28.75,172.6,40,Undetermined,Undetermined,0.0018
-33.233,168.733,30,Undetermined,Undetermined,0
0.92,-134.32,44,Undetermined,Undetermined,0.005
-11.18,-162.92,20,Undetermined,Undetermined,0.0021
33.08,158,9,Undetermined,Undetermined,0
1.82,-140.05,40,Undetermined,Undetermined,0.0035
-6.13,-140.85,15,Undetermined,Undetermined,0.0029
-14.82,-139.97,30,Undetermined,Undetermined,0
-8.8,-110.8,45,Undetermined,Undetermined,0.0014
-26,169.2,40,Undetermined,Undetermined,0.0024
15.1,124.13,20,Undetermined,Undetermined,0.0047
19.08,-170.07,30,Undetermined,Undetermined,0.0122
-19.02,-124.23,10,Undetermined,Undetermined,0.0023
-1.65,-103.63,50,Undetermined,Undetermined,0
-2.85,-126.2,25,Undetermined,Undetermined,0
3.17,-118.47,15,Undetermined,Undetermined,0.0033
-3.58,-83.93,120,Undetermined,Undetermined,0.0016
-17.02,-113.52,45,Undetermined,Undetermined,0
-17,-114.18,23,Undetermined,Undetermined,0.0011
-16.93,-121.2,15,Undetermined,Undetermined,0.0011
-16.65,-124.38,15,Undetermined,Undetermined,0.0013
0.87,172,15,Undetermined,Undetermined,0
47.95,168.78,20,Undetermined,Undetermined,0
-1.22,-89.68,250,Undetermined,Undetermined,0
-3.8,-92.08,45,Undetermined,Undetermined,0
37.68,163.03,70,Undetermined,Undetermined,0
2.77,-173.93,20,Undetermined,Undetermined,0
0.95,-179.42,40,Undetermined,Undetermined,0.001
-5.5,166.75,20,Undetermined,Undetermined,0.0011
1.02,160.48,35,Undetermined,Undetermined,0
3.25,159.18,30,Undetermined,Undetermined,0
11.07,138.53,20,Undetermined,Undetermined,0.0024
28.43,139.97,4,Undetermined,Undetermined,0.0027
28.53,134.13,45,Undetermined,Undetermined,0.0092
25.42,125.63,40,Undetermined,Undetermined,0.0068
35.32,177.9,25,Undetermined,Undetermined,0.003
36.47,177.17,32,Undetermined,Undetermined,0.001
31.57,151.1,1,Undetermined,Undetermined,0.0025
3.33,-101.72,51,Undetermined,Undetermined,0
0.1,-95.65,54,Undetermined,Undetermined,0
-1.63,-104.83,61,Undetermined,Undetermined,0
0.03,-110.48,41,Undetermined,Undetermined,0
2.98,-86.55,30,Undetermined,Undetermined,0.0035
0.1,-86.48,180,Undetermined,Undetermined,0.003
7.17,-85.15,20,Undetermined,Undetermined,0
-6.38,-106.93,63,Undetermined,Undetermined,0.0033
-16.44,-77.56,49,Undetermined,Undetermined,0.0015
-18.09,-79.04,16,Undetermined,Undetermined,0.0061
-16.44,-77.56,46,Undetermined,Undetermined,0
-16.44,-77.56,50,Undetermined,Undetermined,0.0016
-16.44,-77.56,56,Undetermined,Undetermined,0.0031
-16.01,-76.38,70,Undetermined,Undetermined,0
-16.01,-76.38,80,Undetermined,Undetermined,0
8.02,139.64,0.324,No,No,0.0905
3.53,141.86,0.222,No,No,0.035
-1.17,160.01,0.631,No,No,0.0464
-1.17,160.01,0.677,No,No,0.0421
12.69,119.47,2.775,No,No,0.0269
12.69,119.47,2.815,No,No,0.0516
12.69,119.47,2.895,No,No,0.0576
12.69,119.47,2.975,No,No,0.0697
12.69,119.47,3.055,No,No,0.0651
12.69,119.47,3.135,No,No,0.0839
19.8,117.54,9.955,No,No,0.0323
19.8,117.54,10.035,No,No,0.0072
19.8,117.54,10.115,No,No,0.036
19.8,117.54,10.195,No,No,0.0281
19.8,117.54,10.275,No,No,0.0318
19.8,117.54,10.435,No,No,0.041
19.8,117.54,10.515,No,No,0.0514
19.8,117.54,10.595,No,No,0.0423
19.8,117.54,10.675,No,No,0.046
19.8,117.54,10.755,No,No,0.0564
19.8,117.54,10.835,No,No,0.0506
19.8,117.54,10.915,No,No,0.062
19.8,117.54,11.075,No,No,0.0271
19.8,117.54,11.155,No,No,0.0342
19.8,117.54,11.235,No,No,0.0472
19.8,117.54,11.315,No,No,0.0195
19.8,117.54,11.395,No,No,0.0363
19.8,117.54,11.475,No,No,0.0442
19.8,117.54,11.555,No,No,0.0487
19.8,117.54,11.635,No,No,0.0369
19.8,117.54,11.715,No,No,0.062
19.8,117.54,11.795,No,No,0.0766
19.8,117.54,11.875,No,No,0.0401
19.8,117.54,11.955,No,No,0.0579
19.8,117.54,12.035,No,No,0.0714
19.8,117.54,12.115,No,No,0.0474
19.8,117.54,12.195,No,No,0.0105
19.8,117.54,12.275,No,No,0.0112
19.8,117.54,12.355,No,No,0.0081
19.8,117.54,12.435,No,No,0.0088
19.8,117.54,12.515,No,No,0.0101
19.8,117.54,12.595,No,No,0.0063
19.8,117.54,12.675,No,No,0.0612
19.8,117.54,12.755,No,No,0.0384
19.8,117.54,12.835,No,No,0.0413
19.8,117.54,12.915,No,No,0.0207
8.73,109.87,5.475,No,No,0.0696
8.73,109.87,5.555,No,No,0.1005
8.73,109.87,5.635,No,No,0.0416
8.73,109.87,5.715,No,No,0.0843
8.73,109.87,5.795,No,No,0.0678
8.73,109.87,5.875,No,No,0.0669
8.73,109.87,5.955,No,No,0.072
8.73,109.87,6.035,No,No,0.0603
8.73,109.87,6.115,No,No,0.054
8.73,109.87,6.195,No,No,0.0404
8.73,109.87,6.275,No,No,0.0608
8.73,109.87,6.355,No,No,0.0548
8.73,109.87,6.435,No,No,0.0365
8.73,109.87,6.515,No,No,0.0153
13.78,110.25,5.09,No,No,0.0752
13.78,110.25,5.14,No,No,0.1077
13.78,110.25,5.19,No,No,0.1061
13.78,110.25,5.24,No,No,0.0649
13.78,110.25,5.29,No,No,0.0741
13.78,110.25,5.34,No,No,0.1
13.78,110.25,5.39,No,No,0.1066
13.78,110.25,5.44,No,No,0.0825
13.78,110.25,5.49,No,No,0.1234
13.78,110.25,5.54,No,No,0.1157
13.78,110.25,5.59,No,No,0.1119
13.78,110.25,5.64,No,No,0.1174
13.78,110.25,5.69,No,No,0.0936
13.78,110.25,5.74,No,No,0.0846
13.78,110.25,5.79,No,No,0.1346
13.78,110.25,5.84,No,No,0.1157
18.75,115.87,1.61,No,No,0.0975
18.75,115.87,1.65,No,No,0.0996
18.75,115.87,1.69,No,No,0.0867
18.75,115.87,1.73,No,No,0.0821
18.75,115.87,1.77,No,No,0.0722
18.75,115.87,1.81,No,No,0.0391
18.75,115.87,1.85,No,No,0.0739
18.75,115.87,1.89,No,No,0.0517
18.75,115.87,1.97,No,No,0.0486
18.75,115.87,2.01,No,No,0.1032
18.75,115.87,2.05,No,No,0.0588
18.75,115.87,2.09,No,No,0.0877
18.75,115.87,2.13,No,No,0.0729
18.75,115.87,2.17,No,No,0.1096
19.78,117.53,3.65,No,No,0.009
19.78,117.53,3.75,No,No,0.0367
19.78,117.53,3.85,No,No,0.0185
19.78,117.53,3.95,No,No,0.0126
19.78,117.53,4.05,No,No,0.0271
19.78,117.53,4.15,No,No,0.018
19.78,117.53,4.25,No,No,0.0354
19.78,117.53,4.35,No,No,0.0531
19.78,117.53,4.45,No,No,0.0189
19.78,117.53,4.55,No,No,0.022
19.78,117.53,4.65,No,No,0.0359
19.78,117.53,4.75,No,No,0.0373
19.78,117.53,4.85,No,No,0.0858
19.78,117.53,4.95,No,No,0.0268
19.78,117.53,5.05,No,No,0.0465
19.78,117.53,5.15,No,No,0.0396
19.78,117.53,5.25,No,No,0.0401
19.78,117.53,5.35,No,No,0.0358
19.78,117.53,5.45,No,No,0.0224
19.78,117.53,5.55,No,No,0.0622
19.78,117.53,5.6,No,No,0.0315
19.78,117.53,5.65,No,No,0.0481
19.78,117.53,5.75,No,No,0.0332
19.78,117.53,5.85,No,No,0.0224
51.27,167.73,184.5,No,No,0.8414
51.27,167.73,190.5,No,No,0.8548
51.27,167.73,194.5,No,No,0.8376
51.27,167.73,196.5,No,No,0.8132
51.27,167.73,197.5,No,No,0.8128
51.27,167.73,200.5,No,No,0.8338
51.27,167.73,202.5,No,No,0.8448
51.27,167.73,205.5,No,No,0.8882
51.27,167.73,209.5,No,No,0.8338
51.2,167.77,116,No,No,0.9103
51.2,167.77,120,No,No,0.8883
51.2,167.77,123,No,No,0.8688
51.2,167.77,126,No,No,0.8736
51.2,167.77,130,No,No,0.8661
51.2,167.77,133,No,No,0.8714
51.2,167.77,136,No,No,0.9099
51.2,167.77,140,No,No,0.9438
51.2,167.77,143,No,No,0.9272
51.2,167.77,145,No,No,0.9118
28.15,127.27,169,No,No,0.1245
28.15,127.27,171,No,No,0.1241
28.15,127.27,173,No,No,0.124
28.15,127.27,175,No,No,0.1128
28.15,127.27,177,No,No,0.1168
28.15,127.27,180,No,No,0.1147
28.15,127.27,182,No,No,0.1098
28.15,127.27,184,No,No,0.1158
28.15,127.27,186,No,No,0.1192
28.15,127.27,188,No,No,0.1354
28.15,127.27,191,No,No,0.1387
28.15,127.27,193,No,No,0.1308
28.15,127.27,195,No,No,0.1365
28.15,127.27,197,No,No,0.1333
28.15,127.27,199,No,No,0.1278
28.15,127.27,201,No,No,0.1401
28.15,127.27,204,No,No,0.1289
28.15,127.27,206,No,No,0.1377
28.15,127.27,208,No,No,0.1442
28.15,127.27,210,No,No,0.1385
28.15,127.27,212,No,No,0.1457
28.15,127.27,215,No,No,0.1434
0.61,-86.092,97,No,No,0.1309
0.61,-86.092,100,No,No,0.1501
0.61,-86.092,102,No,No,0.1713
0.61,-86.092,110,No,No,0.1317
0.61,-86.092,114,No,No,0.1341
0.61,-86.092,118,No,No,0.1396
1.202,-83.737,104,No,No,0.1734
1.202,-83.737,107,No,No,0.1993
1.202,-83.737,110,No,No,0.1276
1.202,-83.737,113,No,No,0.2103
1.202,-83.737,116,No,No,0.1661
1.202,-83.737,119,No,No,0.2381
-3.05,-90.49,78,No,No,0.0667
-3.05,-90.49,81,No,No,0.0933
-3.05,-90.49,85,No,No,0.1134
-3.05,-90.49,88,No,No,0.1483
-3.05,-90.49,89,No,No,0.1028
-3.05,-90.49,93,No,No,0.0759
-3.05,-90.49,97,No,No,0.0963
-3.05,-90.49,100,No,No,0.1687
-3.05,-90.49,104,No,No,0.0465
-3.05,-90.49,108,No,No,0.0846
6.45,-85.822,36,No,No,0.3828
-1.913,-82.568,76,No,No,0.1157
-1.913,-82.568,78,No,No,0.1267
-1.913,-82.568,82,No,No,0.11
-1.913,-82.568,84,No,No,0.0996
-1.913,-82.568,86,No,No,0.0926
-1.913,-82.568,88,No,No,0.1099
-1.913,-82.568,90,No,No,0.1133
-1.913,-82.568,92,No,No,0.0722
21.36,-158.19,370,No,No,0.0877
21.36,-158.19,374,No,No,0.1155
21.36,-158.19,378,No,No,0.0672
20.12,117.38,875,No,No,0.14
20.12,117.38,885,No,No,0.148
20.12,117.38,895,No,No,0.128
20.12,117.38,905,No,No,0.127
20.12,117.38,915,No,No,0.136
20.12,117.38,925,No,No,0.15
20.12,117.38,935,No,No,0.141
14.8,111.53,102.5,No,No,0.183
14.8,111.53,112.5,No,No,0.209
14.8,111.53,122.5,No,No,0.189
42.16,-124.94,259,No,No,0.582
42.12,-125.75,275,No,No,0.594
42.75,-126.26,168,No,No,0.489
42.14,-126.91,140,No,No,0.664
42.26,-127.68,22,No,No,0.632
41.8,-129,156,No,No,0.516
41.68,-130.01,15,No,No,0.558
41.58,-130.62,22,No,No,0.453
41.54,-131.96,21,No,No,0.678
41.33,-132.67,17,No,No,0.625
-41.58,-171.5,40,No,No,0.4137
-41.58,-171.5,50,No,No,0.4679
-27.283,-102.083,16,No,No,0.1275
-28.75,172.6,40,No,No,0.2398
-33.233,168.733,30,No,No,0.2826
0.92,-134.32,44,No,No,0.4403
-11.18,-162.92,20,No,No,0.0062
33.08,158,9,No,No,0.2028
1.82,-140.05,40,No,No,0.5123
-6.13,-140.85,15,No,No,0.1763
-14.82,-139.97,30,No,No,0.0265
-8.8,-110.8,45,No,No,0.2637
-26,169.2,40,No,No,0.1219
15.1,124.13,20,No,No,0.0235
19.08,-170.07,30,No,No,0.4513
-19.02,-124.23,10,No,No,0.0836
-1.65,-103.63,50,No,No,0.5768
-2.85,-126.2,25,No,No,0.4625
3.17,-118.47,15,No,No,0.35
-3.58,-83.93,120,No,No,0.5342
-17.02,-113.52,45,No,No,0.5969
-17,-114.18,23,No,No,0.1612
-16.93,-121.2,15,No,No,0.0677
-16.65,-124.38,15,No,No,0.1087
0.87,172,15,No,No,0.1098
47.95,168.78,20,No,No,0.965
-1.22,-89.68,250,No,No,0.2224
-3.8,-92.08,45,No,No,0.2512
37.68,163.03,70,No,No,0.2432
2.77,-173.93,20,No,No,0.0198
0.95,-179.42,40,No,No,0.0804
-5.5,166.75,20,No,No,0.0298
1.02,160.48,35,No,No,0.0811
3.25,159.18,30,No,No,0.1112
11.07,138.53,20,No,No,0.0264
28.43,139.97,4,No,No,0.2373
28.53,134.13,45,No,No,0.1983
25.42,125.63,40,No,No,0.017
35.32,177.9,25,No,No,0.3603
36.47,177.17,32,No,No,0.5434
31.57,151.1,1,No,No,0.1791
3.33,-101.72,51,No,No,0.2392
0.1,-95.65,54,No,No,0.1437
-1.63,-104.83,61,No,No,0.275
0.03,-110.48,41,No,No,0.3244
2.98,-86.55,30,No,No,0.2385
0.1,-86.48,180,No,No,0.1395
7.17,-85.15,20,No,No,0.2452
-6.38,-106.93,63,No,No,0.1481
-16.44,-77.56,49,No,No,0.3219
-18.09,-79.04,16,No,No,0.1803
-16.44,-77.56,46,No,No,0.2059
-16.44,-77.56,50,No,No,0.3467
-16.44,-77.56,56,No,No,0.208
-16.01,-76.38,70,No,No,0.3663
-16.01,-76.38,80,No,No,0.4552
-14.00916667,121.0263333,0.67,Yes,No,0.4464
-17.64283333,114.9988333,0.29,Yes,No,0.3954
-20.04516667,112.6621667,0.39,Yes,No,0.3907
-22.129,113.5018333,1.43,Yes,No,0.561
-24.7445,111.8291667,0.64,Yes,No,0.56
-30.99183333,114.5895,0.91,Yes,No,0.576
-24.46416667,108.5101667,0.26,Yes,No,0.507
-12.24666667,112.7378333,0.43,Yes,No,0.4505
-18.56183333,116.2668333,1.29,Yes,No,0.2549
-15.2889,166.2839,12.38,Yes,No,0.3356
-24.88,163.52,0.4,Yes,No,0.2548
-14.00916667,121.0263333,0.67,No,No,0.07987
-17.64283333,114.9988333,0.29,No,No,0.0696
-20.04516667,112.6621667,0.39,No,No,0.0363
-22.129,113.5018333,1.43,No,No,0.016
-24.7445,111.8291667,0.64,No,No,0.006
-30.99183333,114.5895,0.91,No,No,0.077
-24.46416667,108.5101667,0.26,No,No,0.038
-12.24666667,112.7378333,0.43,No,No,0.1364
-18.56183333,116.2668333,1.29,No,No,0.0462
-15.2889,166.2839,12.38,No,No,0.0419
-26.11,161.2266667,0.42,No,Yes,0.1457
-31.58433333,164.4486667,0.4,No,Yes,0.2707
-36.47333333,165.4421667,0.31,No,Yes,0.2643
-40.5078,167.6745,0.38,No,Yes,0.295
-43.9167,150.0505556,0.19,No,Yes,0.5591
-44.88333333,106.5166667,0.39,No,Yes,0.493
-41.02,100.0116667,0.22,No,Yes,0.388
-39.895,85.41,0.82,No,Yes,0.328
-39.515,83.72333333,0.55,No,Yes,0.21
-38.54166667,79.89833333,0.62,No,Yes,0.263
-38.54833333,79.91833333,0.73,No,Yes,0.225
-46.05,90.16666667,0.5,No,Yes,0.225
-42.18333333,94.88333333,0.49,No,Yes,0.488
-47.11666667,95.08333333,0.59,No,Yes,0.097
-14.00916667,121.0263333,0.67,No,Yes,0.029
-17.64283333,114.9988333,0.29,No,Yes,0.0532
-20.04516667,112.6621667,0.39,No,Yes,0.2417
-22.129,113.5018333,1.43,No,Yes,0.143
-24.7445,111.8291667,0.64,No,Yes,0.119
-30.99183333,114.5895,0.91,No,Yes,0.126
-24.46416667,108.5101667,0.26,No,Yes,0.092
-12.24666667,112.7378333,0.43,No,Yes,0.0849
-18.56183333,116.2668333,1.29,No,Yes,0.043
2.688888889,127.7361111,2.8675,No,Yes,0.105
15.32,72.34,1.9,No,Yes,0.123
10.13,95.03,1.51,No,Yes,0.094
11.46,94.09,2.61,No,Yes,0.11
18.22,91.01,0.52,No,Yes,0.113
18.28,89.51,1.81,No,Yes,0.118
7.3,76.43,6.72,No,Yes,0.318
10.28,75.14,3.11,No,Yes,0.277
20.42,59.34,3.41,No,Yes,0.289
-15.2889,166.2839,12.38,No,Yes,0.0774
-24.88,163.52,0.4,No,Yes,0.0752
-3.95,60.6,0.3,No,Yes,0.061
12.7,90.017,0.7,No,Yes,0.022
13.05,89.583,0.6,No,Yes,0.03
15.167,90.567,0.6,No,Yes,0.033
12.767,96.067,2.9,No,Yes,0.063
-5.857,90.52,0.7,No,Yes,0.112
-14.1,120.5,0.9,No,Yes,0.084
-17.67,117.95,0.9,No,Yes,0.098
11.95,88.733,0.7,No,Yes,0.078
13.273,57.348,1,No,Yes,0.25
16.54,59.755,1,No,Yes,0.21
20.937,64.033,0.7,No,Yes,0.168
21.148,65.118,0.85,No,Yes,0.031
17.488,67.423,0.4,No,Yes,0.051
19.733,66.083,0.8,No,Yes,0.058
17.617,63.883,0.6,No,Yes,0.05
-26.11,161.2266667,0.42,Yes,Yes,0.1522
-31.58433333,164.4486667,0.4,Yes,Yes,0.1274
-36.47333333,165.4421667,0.31,Yes,Yes,0.021
-40.5078,167.6745,0.38,Yes,Yes,0.0025
-43.9167,150.0505556,0.19,Yes,Yes,0.0032
-44.88333333,106.5166667,0.39,Yes,Yes,0
-41.02,100.0116667,0.22,Yes,Yes,0
-39.895,85.41,0.82,Yes,Yes,0.002
-39.515,83.72333333,0.55,Yes,Yes,0.063
-38.54166667,79.89833333,0.62,Yes,Yes,0.009
-38.54833333,79.91833333,0.73,Yes,Yes,0.027
-46.05,90.16666667,0.5,Yes,Yes,0.006
-42.18333333,94.88333333,0.49,Yes,Yes,0.009
-47.11666667,95.08333333,0.59,Yes,Yes,0
-14.00916667,121.0263333,0.67,Yes,Yes,0.13897
-17.64283333,114.9988333,0.29,Yes,Yes,0.1461
-20.04516667,112.6621667,0.39,Yes,Yes,0.1357
-22.129,113.5018333,1.43,Yes,Yes,0.136
-24.7445,111.8291667,0.64,Yes,Yes,0.122
-30.99183333,114.5895,0.91,Yes,Yes,0.1
-24.46416667,108.5101667,0.26,Yes,Yes,0.14
-12.24666667,112.7378333,0.43,Yes,Yes,0.0741
-18.56183333,116.2668333,1.29,Yes,Yes,0.1724
2.688888889,127.7361111,2.8675,Yes,Yes,0.03
15.32,72.34,1.9,Yes,Yes,0.154
10.13,95.03,1.51,Yes,Yes,0.179
11.46,94.09,2.61,Yes,Yes,0.206
18.22,91.01,0.52,Yes,Yes,0.184
18.28,89.51,1.81,Yes,Yes,0.156
7.3,76.43,6.72,Yes,Yes,0.147
10.28,75.14,3.11,Yes,Yes,0.167
20.42,59.34,3.41,Yes,Yes,0.417
-15.2889,166.2839,12.38,Yes,Yes,0.1063
-24.88,163.52,0.4,Yes,Yes,0.2322
-3.95,60.6,0.3,Yes,Yes,0.158
12.7,90.017,0.7,Yes,Yes,0.238
13.05,89.583,0.6,Yes,Yes,0.266
15.167,90.567,0.6,Yes,Yes,0.16
12.767,96.067,2.9,Yes,Yes,0.205
-5.857,90.52,0.7,Yes,Yes,0.105
-14.1,120.5,0.9,Yes,Yes,0.173
-17.67,117.95,0.9,Yes,Yes,0.155
11.95,88.733,0.7,Yes,Yes,0.148
13.273,57.348,1,Yes,Yes,0.217
16.54,59.755,1,Yes,Yes,0.243
20.937,64.033,0.7,Yes,Yes,0.142
21.148,65.118,0.85,Yes,Yes,0.412
17.488,67.423,0.4,Yes,Yes,0.162
19.733,66.083,0.8,Yes,Yes,0.268
17.617,63.883,0.6,Yes,Yes,0.191
-44.88333333,106.5166667,0.39,Undetermined,Undetermined,0
-41.02,100.0116667,0.22,Undetermined,Undetermined,0
-39.895,85.41,0.82,Undetermined,Undetermined,0
-39.515,83.72333333,0.55,Undetermined,Undetermined,0
-38.54166667,79.89833333,0.62,Undetermined,Undetermined,0
-38.54833333,79.91833333,0.73,Undetermined,Undetermined,0.003
-46.05,90.16666667,0.5,Undetermined,Undetermined,0
-42.18333333,94.88333333,0.49,Undetermined,Undetermined,0
-47.11666667,95.08333333,0.59,Undetermined,Undetermined,0
-14.00916667,121.0263333,0.67,Undetermined,Undetermined,0.003
-17.64283333,114.9988333,0.29,Undetermined,Undetermined,0
-20.04516667,112.6621667,0.39,Undetermined,Undetermined,0.0033
-22.129,113.5018333,1.43,Undetermined,Undetermined,0
-24.7445,111.8291667,0.64,Undetermined,Undetermined,0
-30.99183333,114.5895,0.91,Undetermined,Undetermined,0
-24.46416667,108.5101667,0.26,Undetermined,Undetermined,0.003
-12.24666667,112.7378333,0.43,Undetermined,Undetermined,0
-18.56183333,116.2668333,1.29,Undetermined,Undetermined,0.0033
15.32,72.34,1.9,Undetermined,Undetermined,0
10.13,95.03,1.51,Undetermined,Undetermined,0.003
11.46,94.09,2.61,Undetermined,Undetermined,0.002
18.22,91.01,0.52,Undetermined,Undetermined,0.004
18.28,89.51,1.81,Undetermined,Undetermined,0
7.3,76.43,6.72,Undetermined,Undetermined,0
10.28,75.14,3.11,Undetermined,Undetermined,0
20.42,59.34,3.41,Undetermined,Undetermined,0
-15.2889,166.2839,12.38,Undetermined,Undetermined,0
-24.88,163.52,0.4,Undetermined,Undetermined,0.0065
-3.95,60.6,0.3,Undetermined,Undetermined,0.009
12.7,90.017,0.7,Undetermined,Undetermined,0
13.05,89.583,0.6,Undetermined,Undetermined,0.002
15.167,90.567,0.6,Undetermined,Undetermined,0
12.767,96.067,2.9,Undetermined,Undetermined,0
-5.857,90.52,0.7,Undetermined,Undetermined,0.009
-14.1,120.5,0.9,Undetermined,Undetermined,0.002
-17.67,117.95,0.9,Undetermined,Undetermined,0
11.95,88.733,0.7,Undetermined,Undetermined,0.006
13.273,57.348,1,Undetermined,Undetermined,0
16.54,59.755,1,Undetermined,Undetermined,0
20.937,64.033,0.7,Undetermined,Undetermined,0.003
21.148,65.118,0.85,Undetermined,Undetermined,0.008
17.488,67.423,0.4,Undetermined,Undetermined,0.003
