Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Chronostratigraphic quality (chronozone level),sedimentation rate (cm/ky),Laboratory,Instrument,Publication,added by (name),date of addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber,Globoturborotalita tenella,Globigerinoides sacc,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii flexuosa,Globorotalia menardii & Globorotalia tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Turborotalita humilis & Berggrenia pumilio,Globigerinita uvula,Other ID,Other UnID
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0,4.1,0,0.9,0,,0,0.6,26.2,1.7,0,0.6,0.9,0,20.7,8.6,,,0,12.1,0.3,0,,0,0,,,0.3,0,2.9,,,0,0,,
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,3.3,0,1,0,,0,0.7,29.2,0,0,0.3,0.3,0.3,31.6,8.3,,,0,9.3,0,0,,0,0,,,0,0,4,,,0,0,,
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.64,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,2.9,0,0.6,0,,0,0.6,28.8,1.8,0,0,0.4,0,22.7,7.3,,,0,10.6,0,0,,0,0,,,0,0,4.7,,,0,0,,
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.66,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,4.1,0,0.9,0,,0,2.2,27,0.6,0,0.3,0.6,0.3,27.4,5.3,,,0,12.9,0,0,,0,0.9,,,0,0,2.5,,,0,0,,
BOFS31/1K,,18.9979,-20.1621,-3300,North Atlantic,0.68,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0.5,4.5,0,0.7,0,,0,0.5,33.4,1.2,0,0,0.5,0,18,10.2,,,0,10.7,0.5,0,,0,0.2,,,0.5,0,2.4,,,0,0,,
V30-49,,18.433,-21.08,-3093,North Atlantic,0.64,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.8,0,5,0.6,0.6,0,,1.8,2.9,25.1,1.8,0.6,0.6,0.6,0.6,24.2,18.9,,,0,7.1,0.9,2.1,,0,0,,,0,0,5,,,0,0,,
V30-49,,18.433,-21.08,-3093,North Atlantic,0.68,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.8,0,6.1,0.8,1.2,0,,1.1,2.2,18.6,2.2,0,2.2,0.8,0,16.1,27.8,,,0,11.4,0.6,3.6,,0,0.3,,,0.3,0,1.9,,,0,0,,
V30-49,,18.433,-21.08,-3093,North Atlantic,0.72,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.6,0,7.1,1.2,1.8,0,,1.2,1.8,23.2,0.6,0,0.3,0.6,0,14.7,25.6,,,0,13.2,0.3,2.9,,0,0,,,0,0,2.6,,,0,0,,
V30-49,,18.433,-21.08,-3093,North Atlantic,0.76,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.4,0,6,0.5,1.1,0,,1.6,1.1,24.4,0.5,0,0.3,1.1,0,14,32.6,,,0,9.6,0.3,1.4,,0,0.3,,,0,0,3.6,,,0,0,,
GIK13291-1,,18.1175,-18.075,-2703,North Atlantic,1.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,3,0,1.1,0,,0.6,0.3,30.1,0,0,0,0.5,2.8,27.9,12.3,,,0,15.3,0,0.4,,0,0,,,0,0,2.3,,,0,0,,
GIK13291-1,,18.1175,-18.075,-2703,North Atlantic,1.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,5.1,0,1.1,0,,0,0,46.8,0.4,0,0,0.9,1,22.4,7.8,,,0,10.6,0,0.1,,0,0,,,0,0,1.3,,,0,0,,
GIK13291-1,,18.1175,-18.075,-2703,North Atlantic,1.38,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,5.6,0,0.4,0,,0.6,0.9,38.9,0.6,0,0.6,1.1,0,15.2,14.1,,,0,12.9,0,0.1,,0,0,,,0,0,4.6,,,0,0,,
GIK13291-1,,18.1175,-18.075,-2703,North Atlantic,1.44,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0.1,3.3,0,1.5,0,,0.7,0.3,47.3,0.2,0.2,0.5,1.8,0,10.7,14.4,,,0,13.3,0,0.7,,0,0.5,,,0,0,2.5,,,0,0,,
GIK13291-1,,18.1175,-18.075,-2703,North Atlantic,1.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0.1,0.3,0,0.4,0,,0.5,0.1,47.2,0.2,0.2,0.8,0.8,0,11.2,17.2,,,0,17.6,0,0.7,,0,0.2,,,0,0,1.7,,,0,0,,
GIK13291-1,,18.1175,-18.075,-2703,North Atlantic,1.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,3.6,0,0.4,0,,0,0,45.6,0,0,0,0,0,10.5,16,,,0,15.8,0,0.8,,0,0.6,,,0,0,3.6,,,0,0,,
GIK13289-3,,18.0732,-18.0092,-2490,North Atlantic,1.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,1.9,0.2,0.3,0,,0,0,36.5,0,0,0.2,2,0.9,25.5,18.1,,,0,10.1,0,0.1,,0,1.1,,,0,0,2.4,,,0,0,,
GIK13289-3,,18.0732,-18.0092,-2490,North Atlantic,1.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,5.7,0,0.6,0,,2.3,0,37.9,0.3,0.1,0,1.7,0.9,21.1,12.8,,,0,12.1,0,0,,0,0.9,,,0,0,2.4,,,0,0,,
GIK13289-3,,18.0732,-18.0092,-2490,North Atlantic,1.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.2,0.1,5,0,0.7,0,,1.4,0.2,50.8,0.2,0,0.3,1.5,0.3,11.4,9.7,,,0,10.3,0,1.2,,0,1.6,,,0,0,4,,,0,0,,
V16-20,,17.933,-50.35,-4539,North Atlantic,0.36,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,1.4,64.4,0.5,15.9,0,,3.7,0,1.1,0.2,0.2,0,0,0,0,2.8,,,0,0,2.6,1.1,,0,0.2,,,0.2,0,4.8,,,0,0,,
V16-20,,17.933,-50.35,-4539,North Atlantic,0.38,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.2,1.8,64.6,1.3,9.2,0,,1.5,0.2,4.8,0,0.2,0,0,0,0.2,1.7,,,0,0,2.5,0.3,,0,0.3,,,0,0,11,,,0,0.2,,
V16-20,,17.933,-50.35,-4539,North Atlantic,0.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0.5,56.3,2,10.8,0,,1.5,1.5,0.3,0.5,0,6,0.3,0,0,1.3,,,0,0,0.7,0.3,,0,0.3,,,0,0,15.3,,,0,0,,
V16-20,,17.933,-50.35,-4539,North Atlantic,0.44,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,1.5,61.5,1.8,10.5,0,,1.8,0,2.4,0.6,0.6,0,0,0,0,2.4,,,0,0.3,3.6,0.3,,0,0,,,0,0,11.6,,,0,0,,
M35027-1,,17.6483,-67.1667,-1814,North Atlantic,0.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0.3,39.9,1,4.3,0,,2.5,6.1,3.4,0,0,11.1,0,0,0,4.2,,,0,0.5,0.2,0.5,,0,0,,,0,0.1,23.2,,,0,0,,
M35027-1,,17.6483,-67.1667,-1814,North Atlantic,0.53,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.3,0.5,44.9,1.5,11.1,0,,7,0.5,3.4,1,1,2.6,0,1.5,0,2,,,0,0.2,1.7,0.8,,0,1,,,0,0,15,,,0,0,,
M35027-1,,17.6483,-67.1667,-1814,North Atlantic,0.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,2.3,40.4,3.8,12.2,0,,7.5,0.8,4.9,0,0,2.3,0,0.8,0.9,2.9,,,0.1,0.6,0.4,1,,0,0.8,,,0.8,0,17,,,0,0,,
M35027-1,,17.6483,-67.1667,-1814,North Atlantic,0.57,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,2.3,36.1,3.5,8.7,0,,7.1,0,6.4,0.9,0.9,4.4,0,1.8,0,2.1,,,0,0.7,1,0.1,,0,4.4,,,0.1,0,17.7,,,0,0,,
M35027-1,,17.6483,-67.1667,-1814,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,12,2.6,13.3,0,,6.1,3.9,4.5,1.6,0,29.6,0,0,0.1,0.1,,,0.1,0,1.1,0.2,,19,1.4,,,0,0,2.6,,,0,0.4,,
M35027-1,,17.6483,-67.1667,-1814,North Atlantic,0.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,9.5,4.2,10.7,1,,3.3,8.4,2.9,2.3,0,31.9,0,0,0.7,0,,,0,0,1.6,1.2,,14,1.5,,,0,0.4,0.7,,,0,0.4,,
V26-124,,16.133,-74.45,-3005,North Atlantic,0.64,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.2,0.6,50.1,1.6,8.1,0,,3.5,2.2,4.5,0,0,0,0,0,0,4.9,,,0.2,7.5,1.2,1.6,,0.2,0.8,,,0,0,9.8,,,0.4,0,,
V26-124,,16.133,-74.45,-3005,North Atlantic,0.71,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,3.6,0.5,47.1,1.5,9.2,0,,4.6,2.9,4.4,0.2,0,0,0.5,0,0.2,4.1,,,0,3.4,0.5,1.5,,0.5,0.7,,,0.7,0.2,12.4,,,0,0,,
V26-124,,16.133,-74.45,-3005,North Atlantic,0.74,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.6,0.4,51.5,1.8,8.1,0,,3.9,1.2,3.2,0,0.1,1.6,0,0,0,4.6,,,0,5.1,2.3,1.1,,0,0.4,,,0,0,11.7,,,0.1,0,,
GIK12337-5,,15.9533,-18.1333,-3082,North Atlantic,1.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,0,8.9,0.2,2.4,0,,1.6,0,44.5,1.8,0,0.4,0.6,0.4,6.5,7.1,,,0,7.9,0.2,0.4,,0,0.8,,,0,0,6.5,,,0,0,,
GIK12347-2,,15.825,-17.8617,-2576,North Atlantic,3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,0,9.5,0,1.6,0,,1.1,0,21.8,0.9,0.3,0.9,1.2,1,25.7,7.5,,,0,16.2,0.1,2.3,,0.6,0.4,,,0,0,2.4,,,0,0,,
GIK12347-2,,15.825,-17.8617,-2576,North Atlantic,3.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,7.3,0.1,1,0,,0.7,0,21.9,0.3,0,0.9,1.5,0.4,27.4,9.9,,,0,16.9,0,1.6,,0.8,0,,,0,0,3.1,,,0,0,,
GIK12347-2,,15.825,-17.8617,-2576,North Atlantic,3.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,0,7.6,0,0.8,0,,0.5,0,18,0.2,0.2,0.6,1.4,0.6,29.3,9.8,,,0,18.7,0,2.5,,0.8,0.4,,,0,0,2,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.2,0,10.2,0,3,0,,0.6,0.6,18.9,0,0,1.4,1.1,0,29.6,10.6,,,0,21.3,0,0,,0,1.3,,,0,0,1.3,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0,13.6,0,1.7,0,,1.3,0,20.9,0.2,0.1,1.7,1,0,28.1,8.2,,,0,19.2,0,0.5,,0.6,0.9,,,0,0,1.5,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,12.9,0.4,2.5,0,,0,0.1,20,0,0.8,1.3,1.5,0.2,21.4,16.6,,,0,17.7,0,0.5,,0,1.1,,,0,0,2.3,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,0,9.1,0,2,0,,0.8,0,22.8,0.6,0.2,0.9,2,0,18.1,16.3,,,0,21.5,0,0.2,,0.6,1.4,,,0,0,3,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0,8.5,0.1,2.4,0,,1.5,0.5,30.2,0,0.1,0.6,0.9,0,11.9,18,,,0,19.2,0,0.1,,0,2.9,,,0.6,0,2,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.9,0,13.5,0,2,0,,2.3,0.2,31.9,0.5,0,1.1,1.1,0,7,13,,,0,19.1,0,1.1,,1.6,1.3,,,0,0,3.4,,,0,0,,
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.3,0,11.7,0,1.3,0,,2.6,0.4,38.7,0.2,0.2,1.1,1.5,0,7.6,9.6,,,0,13.7,0.9,0,,0,5,,,0,0,4.1,,,0,0,,
V16-205,,15.4,-43.4,-4043,North Atlantic,0.19,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,2.3,54,1.7,21.2,0,,3.2,0.8,0.8,0.6,1.3,0,0,0.2,2.3,0,,,1.7,0.2,6.8,1.3,,0,0.2,,,0,0,0,,,0,0,,
RC13-153,,15.065,-75.95,-3334,North Atlantic,0.59,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.3,2.8,46.4,1.1,7.3,0,,5.7,0.4,5.6,0.4,0,0.5,0.3,0,0.9,6.3,,,0.5,3.4,1.9,1.1,,0,0.1,,,0,0,13.4,,,0.3,0,,
RC13-153,,15.065,-75.95,-3334,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,2.3,40.3,1.9,10.7,0,,9.1,0,1.6,0.6,0.3,1.9,0,0,1.3,4.2,,,0,4.9,3.2,0.6,,0,1,,,0,0,14.9,,,0,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.2,4,41.1,2.2,10.5,0,,8.3,0.4,1.1,0.7,0,4,0,0,0,2.2,,,0,1.8,3.6,0.7,,0,1.1,,,0,0.4,15.9,,,0,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.61,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.8,1.4,57.2,2.3,7.8,0,,4.7,1.4,1.2,0,0.6,0,0,0,0.3,2.3,,,0.3,0.4,2.5,1.2,,0.1,0.3,,,0.3,0,13.2,,,0,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.8,1.3,52.3,1.8,10.2,0,,3.7,1.9,1.5,0,0.4,0,0,0,0,4.7,,,0,1.1,2.7,0.9,,0,0.9,,,0.6,0,13.1,,,0,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.6,3.6,55,1.6,11.4,0,,3.4,0.5,0.5,0.5,0,1,0,0,0.8,3.1,,,0,1.6,0.6,0,,0,0.5,,,0,0,11.2,,,0,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.71,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.8,1.1,57.3,1.4,7,0,,4.5,0,0.8,0,0.3,0,0.3,0,0.3,5.6,,,0,2,2.5,1.1,,0,0.3,,,0,0.3,9.8,,,0,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.79,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.6,0.5,48.4,0.3,7.8,0,,4.3,0.9,2,0.4,0.3,0,0,0,0.3,7.2,,,0.1,1.8,3.4,0.8,,0.3,0.7,,,0.1,0.1,14.5,,,0.1,0,,
V18-357,,15.033,-80.23,-1818,North Atlantic,0.85,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.5,1.5,38.9,1.2,9,0,,5.7,0.3,1.5,0,0,3.3,0,0,0.6,8.7,,,0,3.6,0.5,0.3,,0.3,0.3,,,0,0,19.8,,,0,0,,
V22-197,,14.167,-18.58,-3167,North Atlantic,1.11,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.8,0.1,6.5,0.3,2.1,0,,0.3,0.4,7.6,0.7,0.3,0,0.1,0.1,54.6,2.8,,,0,16,0.1,0.6,,0,0.2,,,0,0,3,,,0,0,,
V22-197,,14.167,-18.58,-3167,North Atlantic,1.14,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0,5.4,0,2.1,0,,0.3,0,12.2,0.3,0,0,0,0.7,51.4,2,,,0,19,0,0,,0,0.3,,,0,0,3.1,,,0,0,,
V22-197,,14.167,-18.58,-3167,North Atlantic,1.19,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0.1,8.9,0.4,3.8,0,,0.5,0.5,16.1,0.9,0.1,0,0.2,0.6,38.5,4.7,,,0,17.8,0,0.9,,0,0.3,,,0.2,0,3.2,,,0,0,,
V22-197,,14.167,-18.58,-3167,North Atlantic,1.24,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,10.2,0.4,2.2,0,,0.7,0.1,9.1,0.1,0.4,0,0.3,0.6,42.9,7.4,,,0,20.3,0,0.4,,0,0.4,,,0.1,0,2,,,0,0,,
V22-197,,14.167,-18.58,-3167,North Atlantic,1.31,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.7,0,7.4,0,2,0,,0,0,14.8,0.3,0,0,0.5,0.8,39.3,8.2,,,0,18.6,0,1.4,,0,0,,,0,0,3.3,,,0,0,,
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0.5,38.3,0,10,0,,7.7,0.3,11.2,0.5,0,0.5,0,0.5,0,3.6,,,0,0.5,0.8,1.8,,0.5,2.1,,,1.6,0,19.5,,,0,0,,
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.1,1.1,33.9,0.5,10.1,0,,6.1,2.7,9.4,1.4,0.1,2.7,0,3.6,0.2,3.6,,,0,0.5,1.7,2.6,,0.2,2.3,,,0,0,15.4,,,0,0,,
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,1.1,40.8,1.8,11.3,0,,5.4,2.5,9.8,0.9,0.3,2.4,0,2.2,0.3,5.8,,,0,0,1.8,4.9,,0,2.2,,,0,0,5.8,,,0,0,,
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0.6,38.4,0,16.1,0,,6.2,0.6,6.8,1.5,0,3.1,0.3,4.3,0.6,5.3,,,0,0.6,1.2,4,,0,0.3,,,0,0.3,7.1,,,0,0,,
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.8,0.7,32.4,0.7,16.2,0,,9.2,1.4,5.9,1.6,0,2.5,0.9,0.2,0,7,,,0,0,2,2.5,,0,2.3,,,0.2,0.2,10.4,,,0,0,,
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0.7,45.2,0.7,13,0,,5.2,1.2,9.2,3,0,1.7,1,0,0,4.4,,,0,0,2,0.3,,0,2,,,0,0,8.7,,,0,0,,
V28-127,,11.65,-80.13,-3237,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,3.6,1.9,53.4,2.2,5,0.3,,9.7,0.3,0.6,0.6,0,0.3,0,0,0,4.2,,,0,0.6,6.9,1.7,,0,0,,,0,0,8.6,,,0,0,,
GIK16415-2,,9.5667,-19.095,-3851,North Atlantic,0.45,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.5,1,4.4,0,10.4,0,,0.9,0,5.7,0,0,0,0,0.9,3.9,33.2,,,0,28.3,1.5,6.4,,0,0,,,1.4,0,0,,,0,0,,
GIK13519-1,,5.67,-19.8517,-2862,North Atlantic,0.27,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,0.2,37,0.8,18.3,0,,3.5,0.2,9.6,0.6,0.8,1.2,0.2,0.2,4.3,4.3,,,0.2,2,1.2,1.6,,0,3.1,,,0,0.2,9.1,,,0,0,,
GIK13519-1,,5.67,-19.8517,-2862,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0.5,35.9,1.5,13.9,0,,2.2,1.2,9,0.5,1.2,1.2,0,0.2,4.7,7.3,,,0,2.7,0.7,2.2,,0,3.9,,,0,0.2,9.5,,,0,0,,
GIK13519-1,,5.67,-19.8517,-2862,North Atlantic,0.35,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0.7,43.3,0.5,16.5,0,,2.5,0.4,5.3,0.5,0.5,0.3,0,0,2.7,7.6,,,0,4.4,0.8,0.8,,0.3,1.4,,,0.1,0,10.4,,,0,0,,
GIK16457-2,,5.385,-21.7517,-3303,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0.7,30.2,0,27.1,0,,0.3,0,5.1,0.3,0.9,0,0,0,1.5,19.3,,,1.7,1.5,3.7,3,,0,0,,,0.3,0,1.5,,,0,0,,
GIK16458-1,,5.335,-22.0533,-3518,North Atlantic,0.26,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.9,2,36.2,0.5,29.1,0,,1.5,0.3,2.6,0,1.8,0,0,1.1,1,11.6,,,0,2.3,1.3,4.2,,0,0,,,0,0,3.6,,,0,0,,
GIK16458-1,,5.335,-22.0533,-3518,North Atlantic,0.28,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.4,2.3,37.5,0,28.1,0,,1.8,0,4.5,0.5,0.5,0,0,0.8,0.8,12.1,,,0,1.4,2,3,,0,0.2,,,0,0,3.2,,,0,0,,
GIK16458-1,,5.335,-22.0533,-3518,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,1.1,41,0,23,0,,2.2,0,4.5,0,0.7,0,0,1.3,1.4,10.9,,,0,1.3,2.5,2.3,,0.2,0.2,,,0,0.2,5.8,,,0,0,,
GIK16458-2,,5.335,-22.055,-3518,North Atlantic,0.29,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.1,2,37.2,1.2,30.4,0,,3.9,0.3,4.1,0,0.1,0.5,0,0,0.9,3.8,,,0.9,0.2,1.4,0.9,,0,0.5,,,2.8,0.2,8.4,,,0,0,,
GIK16458-2,,5.335,-22.055,-3518,North Atlantic,0.32,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.4,0.8,34.6,0.7,36.8,0.1,,4.2,0.3,4.2,0,0.7,0,0,0,0,4.2,,,1.5,0,0.4,0.3,,0,0.3,,,3.6,0,5.7,,,0,0,,
GIK16776-1,,3.735,-11.3983,-4242,North Atlantic,0.25,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,8,8,0,15.2,0,,0,0,0,0,0,0,0,0,0,57.1,,,0,9.8,0,0,,0,0,,,0.9,0,0,,,0,0,,
GIK16776-1,,3.735,-11.3983,-4242,North Atlantic,0.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,4.3,2.2,9.5,0,18.2,0,,0.4,0.4,5.2,0,0.4,0,0,0,0.9,40.3,,,0,13,0,3,,0,0,,,0,0,1.7,,,0,0,,
GIK13521-1,,3.02,-22.0317,-4504,North Atlantic,0.36,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.1,0,17.1,0.4,26,0.1,,2.6,0,2.6,0,0,0,0,0.4,6.4,22,,,4,3.8,3.4,4.3,,0,0,,,3.5,0,1.3,,,0,0,,
GIK13521-1,,3.02,-22.0317,-4504,North Atlantic,0.39,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,5,0,11.1,0,,0.2,0,3.9,0,0.2,0,0,0,20,34.4,,,0,10.8,7.1,3.7,,0,0,,,0,0,1.3,,,0,0,,
GIK13521-1,,3.02,-22.0317,-4504,North Atlantic,0.42,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.1,0,3.1,0,5.3,0,,0.3,0,1.2,0,0.9,0,0,0,21.2,43,,,0,12.8,5.9,4.4,,0,0,,,0,0,0.6,,,0,0,,
V25-59,,1.367,-33.48,-3824,North Atlantic,0.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0.3,29.3,0,11.4,0,,0.3,1.3,3.6,1.3,0.3,0,0,0,1.3,20.5,,,0,0,12.4,2.6,,0,0,,,0,0.7,8.5,,,0,0,,
V25-59,,1.367,-33.48,-3824,North Atlantic,0.52,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0.3,33.1,0,12,0,,1.4,0.9,4,0.9,0,0.3,0.3,0,0,14.9,,,0.3,2.6,11.1,1.7,,0,0,,,0,0,12,,,0,0,,
V25-59,,1.367,-33.48,-3824,North Atlantic,0.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0.9,29.8,0.6,12.5,0,,0.9,0.9,2.5,0.6,0.3,0.3,0,0,0,20.4,,,0.3,1.3,7.2,3.8,,0,0,,,0,0,12.5,,,0,0,,
V25-59,,1.367,-33.48,-3824,North Atlantic,0.57,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,30.3,0.7,15.2,0,,0.3,1,3.3,0,0.3,0.3,0,0.3,1.7,18.9,,,0.3,1.7,5.6,3.7,,0,0,,,0,0,13.3,,,0,0,,
V25-59,,1.367,-33.48,-3824,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0.6,29.2,0.3,15.2,0,,1.9,0.6,0.9,0.9,0,1.2,0,0,1.9,18.9,,,0,1.2,7.1,2.5,,0,0,,,0,0,12.4,,,0,0,,
V25-59,,1.367,-33.48,-3824,North Atlantic,0.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0.3,32.3,0.3,10.3,0,,1.3,0,3.7,0,0.3,0.7,0.3,0.3,1.7,17.6,,,0,1.3,9.3,2.7,,0,1,,,0.7,0,12,,,0,0,,
