,bn,bs,sn,ss,sst,sal,po4,light,chl_total,fe,mld
59,0.9999999341944177,6.406998748257682e-08,1.296609991589692e-09,4.389847000248121e-10,-1.8582685,34.53853,4.1211067e-07,96.760216,1.9142625,5.4631727e-10,179.35759
60,0.9999999291503204,6.899371981166824e-08,1.3858053104196848e-09,4.701544338182483e-10,-1.8574978,34.505955,3.995217e-07,96.760216,1.9190586,5.348961e-10,180.16809
61,0.9999999210835113,7.679014274917698e-08,1.5888526589219126e-09,5.374931861658267e-10,-1.8563018,34.48092,4.050689e-07,96.760216,1.9150691,5.2370397e-10,181.16415
62,0.999999929431494,6.87304415307725e-08,1.3686105472650752e-09,4.694539383801569e-10,-1.8547753,34.462654,4.276834e-07,96.760216,1.9075975,5.185843e-10,177.6737
63,0.9999999364766651,6.1829585320844e-08,1.2560322522030063e-09,4.377172217483717e-10,-1.8533711,34.438927,4.1704763e-07,96.760216,1.9520831,5.0453486e-10,168.66869
64,0.9999999672055366,3.170973526519544e-08,7.781849391454591e-10,3.0654309296461694e-10,-1.8522888,34.418552,4.2531997e-07,96.760216,2.0537343,5.0054577e-10,145.04854
65,0.9999999694225842,2.9514725329711424e-08,7.586137325169253e-10,3.040768307453051e-10,-1.8504075,34.397133,4.1568595e-07,96.760216,2.0490022,4.928432e-10,141.83356
66,0.9999999706906955,2.8220055384143336e-08,7.742155908615727e-10,3.1503370410470764e-10,-1.8487931,34.368084,3.7713068e-07,96.760216,2.005115,4.7872095e-10,138.43875
67,0.9999999685079376,3.027678653567844e-08,8.648792816935701e-10,3.5039646777175843e-10,-1.8499922,34.397278,3.5530795e-07,96.760216,1.98994,4.693568e-10,138.64362
68,0.9999999680619832,3.0736652293204644e-08,8.549019224574964e-10,3.4646256599602396e-10,-1.8506668,34.417576,3.6458434e-07,96.760216,2.006231,4.677416e-10,138.40695
69,0.9999999713877938,2.7505544440384204e-08,7.844422660962286e-10,3.222195838243988e-10,-1.8502138,34.42872,3.8896653e-07,96.760216,1.9602581,4.714342e-10,136.46512
70,0.9999999720885302,2.691222111665074e-08,7.079367848047573e-10,2.913119114447756e-10,-1.8506769,34.445053,4.2732344e-07,96.760216,1.9928156,4.812413e-10,136.99683
71,0.9999999724314135,2.6642853778781678e-08,6.557731844581845e-10,2.6995976163061957e-10,-1.8503089,34.469074,4.6523576e-07,96.760216,2.0451574,4.9005994e-10,137.20335
72,0.9999999850788066,1.4575026166233715e-08,2.2013530731579718e-10,1.2603185214032172e-10,-1.4922835,34.402172,6.1303945e-07,129.90582,2.463185,5.325693e-10,127.47192
73,0.9999999830166131,1.6637506168607243e-08,2.2010413443732906e-10,1.2577649917836196e-10,-1.3334674,34.50411,6.7555453e-07,129.90582,2.4653382,5.514973e-10,128.63554
74,0.9999999778502379,2.1813770983200662e-08,2.110679399389899e-10,1.2492344771430065e-10,-1.1242027,34.60266,7.418093e-07,129.90582,2.5156052,5.744248e-10,121.50428
75,0.8425653098953434,0.15743468982953737,1.665523487686968e-10,1.0856681889010684e-10,-0.73604274,34.716175,8.723612e-07,129.90582,2.6887133,6.1894395e-10,90.75509
76,0.9999999511201361,4.8281997130139304e-08,4.417804865261014e-10,1.5608638649884116e-10,-0.25477555,34.834335,1.02533e-06,129.90582,2.3440409,6.5882777e-10,343.07953
77,0.999999987889697,1.1767023157451452e-08,2.2341395365293332e-10,1.1986579955839854e-10,-0.3096998,34.86002,1.1593842e-06,129.90582,2.3583503,6.949514e-10,240.64223
78,0.9999999707598929,2.873899887522167e-08,3.300203376711788e-10,1.7108788083318736e-10,-0.2843446,34.88797,1.1814582e-06,129.90582,2.396554,6.958601e-10,449.2075
79,0.9999999737422547,2.5764491570300685e-08,3.252655153993712e-10,1.6798812042515065e-10,-0.342322,34.90356,1.2411535e-06,129.90582,2.3023496,7.0857753e-10,506.5041
80,0.9418504986623389,0.05814950102187345,1.978045968636612e-10,1.1798304024093715e-10,-0.6964949,34.872246,1.2604369e-06,129.90582,2.5086555,7.104123e-10,126.54374
81,0.9999999630422705,3.6471937045843574e-08,3.461202735951346e-10,1.3967220550230736e-10,-0.91814756,34.851627,1.162432e-06,129.90582,2.351604,6.8107336e-10,277.81967
82,0.9999999712769949,2.8340550717069272e-08,2.579682241422806e-10,1.2448622807243082e-10,-1.2051421,34.79199,1.0492108e-06,129.90582,2.343279,6.492421e-10,182.97372
83,0.9999999793316282,2.028997194138539e-08,2.5319405066822553e-10,1.252058520674571e-10,-1.3909762,34.74537,9.738866e-07,129.90582,2.3070645,6.2665545e-10,177.10553
84,0.9999999795240546,2.0097188963930087e-08,2.531883382950681e-10,1.2556798661900528e-10,-1.4213705,34.733532,9.4368517e-07,129.90582,2.3086264,6.176144e-10,176.67116
85,0.999999976085963,2.354608087608445e-08,2.4472508724808026e-10,1.2323104124721877e-10,-1.3531702,34.760323,9.646526e-07,129.90582,2.4020889,6.2307814e-10,169.33035
86,0.8644940154653451,0.1355059842592567,1.6738921481471508e-10,1.0800896790758196e-10,-1.0498964,34.83365,1.1158488e-06,129.90582,2.6892362,6.642867e-10,93.44109
87,0.9175651114561311,0.08243488824084692,1.8816192107331593e-10,1.1486020550084553e-10,-0.78923887,34.875443,1.2418512e-06,129.90582,2.5577734,6.8953093e-10,121.15518
88,0.980984574663681,0.019015425026058713,1.9624006372376952e-10,1.140202877316752e-10,-0.609678,34.89087,1.2658383e-06,129.90582,2.490046,6.8917416e-10,177.48108
89,0.9999999507295441,4.845787047297108e-08,6.025405827524152e-10,2.1004501601098698e-10,-0.50674486,34.902973,1.199999e-06,129.90582,2.1057,6.633605e-10,542.60297
90,0.9999999609192353,3.847728849510202e-08,4.3743569711318295e-10,1.6604054765650018e-10,-0.7132151,34.8716,1.1918236e-06,129.90582,2.1382608,6.600822e-10,381.12753
91,0.9999999409049017,5.801850947450599e-08,8.131575250864407e-10,2.6343138794903874e-10,-0.6986675,34.901573,1.1910745e-06,129.90582,2.0984664,6.5783534e-10,547.79144
92,0.9999999790578258,2.0611698879013152e-08,2.100647147802385e-10,1.2041039219968837e-10,-1.3658952,34.667072,8.496776e-07,129.90582,2.5039666,5.9644917e-10,128.40292
93,0.9999999818430507,1.7808979199386127e-08,2.2820932196416823e-10,1.19760737362638e-10,-1.564406,34.642754,8.451647e-07,129.90582,2.3708286,6.1098265e-10,155.3459
94,0.9999999854915134,1.4160411288161971e-08,2.2926390507588195e-10,1.188113356782859e-10,-1.7267034,34.56473,7.773707e-07,129.90582,2.3520703,6.2136774e-10,160.717
95,0.9999999867735868,1.289705308174568e-08,2.1269314399483588e-10,1.1666700366527304e-10,-1.799595,34.4681,6.463503e-07,129.90582,2.4477708,6.1107663e-10,136.12878
96,0.9999999870327719,1.2636888997569818e-08,2.1322773550049056e-10,1.1711125412474492e-10,-1.8088229,34.443886,6.235535e-07,129.90582,2.4469492,6.0417765e-10,135.55585
97,0.9999999868569729,1.2812276584899394e-08,2.1359664721526357e-10,1.1715392522561583e-10,-1.8095366,34.460445,6.8346435e-07,129.90582,2.4438062,6.0345096e-10,136.71785
98,0.9999999867244577,1.294472047268998e-08,2.136025289355387e-10,1.1721926196317228e-10,-1.8066753,34.46955,7.3925867e-07,129.90582,2.4421058,6.0208305e-10,137.22182
99,0.9999999870599934,1.2607258157698365e-08,2.1445814912901015e-10,1.182903326430112e-10,-1.8053285,34.442352,7.4767706e-07,129.90582,2.4407394,5.907122e-10,136.31752
100,0.9999999868120651,1.2856331407786457e-08,2.1373289296822575e-10,1.1787068306087966e-10,-1.79465,34.44247,8.147636e-07,129.90582,2.4400365,5.962931e-10,136.90349
101,0.9999999871756371,1.2490685347708527e-08,2.1474151861915602e-10,1.1893601146375838e-10,-1.7862092,34.394695,7.8488694e-07,129.90582,2.4395354,5.862805e-10,135.66801
102,0.9999999878446382,1.1815003209489523e-08,2.1877833958509573e-10,1.215803097249931e-10,-1.771639,34.312756,6.876806e-07,129.90582,2.4327095,5.623914e-10,134.444
103,0.9999999902040567,9.434174594708029e-09,2.3155229938358584e-10,1.3021638030808812e-10,-1.7709965,34.139366,4.6743753e-07,129.90582,2.4153352,5.0347554e-10,129.48882
104,0.9999999887769472,1.0868057444256375e-08,2.2824212412880238e-10,1.2675319964868185e-10,-1.7584713,34.26508,5.567298e-07,129.90582,2.4126413,5.2404603e-10,133.4993
105,0.9999999888542477,1.0786514564557023e-08,2.3057113524241867e-10,1.286667566236021e-10,-1.7456051,34.241203,5.177963e-07,129.90582,2.4133797,5.091761e-10,131.61223
106,0.999999989248889,1.0387496799098967e-08,2.3276324183668725e-10,1.308509791577571e-10,-1.7147409,34.203247,4.7034823e-07,129.90582,2.4160328,4.956357e-10,129.44267
107,0.9999999872487849,1.2398888461911933e-08,2.247874569983826e-10,1.2753915573511023e-10,-1.6131128,34.30705,5.5283283e-07,129.90582,2.4420357,5.169068e-10,128.82594
108,0.9999999521005379,4.753522153791506e-08,2.34521773759147e-10,1.2971883977390217e-10,-0.17934173,34.831604,1.197015e-06,155.1925,2.4064856,7.032766e-10,230.97731
109,0.9999999339235268,6.567662849755544e-08,2.6755502693797423e-10,1.3228970252175473e-10,0.38347194,34.872616,1.1943356e-06,155.1925,2.3301904,7.0783845e-10,276.42557
110,0.9999999122101185,8.736750081106636e-08,2.846423660049427e-10,1.377383331945467e-10,0.9124041,34.894024,1.166067e-06,155.1925,2.3114026,7.077317e-10,281.35147
