,dbn,dbs,dsn,dss,dsst,dsal,dpo4,dchl,dfe
6541,-4.4179767e-09,-2.5460034e-10,-8.604859e-10,-2.100418e-11,-1.9537321,-0.27265167,3.4980462e-07,-0.44130844,1.02279074e-10
6542,-3.9887267e-09,-2.4290284e-10,-7.9622386e-10,-2.0220685e-11,-1.8383553,-0.27991104,3.569645e-07,-0.5562369,1.031803e-10
6543,-2.18623e-09,-1.2111673e-10,-5.713511e-10,-1.714679e-11,-1.8126259,-0.28064346,3.297962e-07,-0.41437477,9.452067e-11
6544,-2.3725362e-09,-1.3342182e-10,-6.041582e-10,-1.7401927e-11,-2.0524669,-0.29035187,3.2156254e-07,-0.42911434,9.228984e-11
6545,-4.043885e-09,-2.2669275e-10,-8.3341123e-10,-2.0607205e-11,-2.3901532,-0.3164711,3.1785453e-07,-0.5527362,9.453771e-11
6546,-5.906997e-09,-2.800749e-10,-1.056655e-09,-2.216658e-11,-2.5279846,-0.3577881,3.0307876e-07,-0.42306003,9.649326e-11
6547,-3.7544354e-09,-1.922263e-10,-8.223686e-10,-2.0263747e-11,-2.5647843,-0.36468506,2.6437192e-07,-0.40822345,8.1158635e-11
6548,-5.64061e-09,-2.6028035e-10,-1.0542481e-09,-2.2431485e-11,-2.766918,-0.24139404,3.4069353e-07,-0.5892825,9.8063224e-11
6549,-4.1000536e-09,-1.8380547e-10,-8.884715e-10,-2.0400907e-11,-2.8331404,-0.2251358,3.158798e-07,-0.59315616,8.9649066e-11
6550,-5.4944067e-09,-2.2787423e-10,-1.0841543e-09,-2.1758914e-11,-3.2854724,-0.30366135,2.8914997e-07,-0.46273285,8.082707e-11
6552,-0.10667086,-3.6062822e-09,-3.2136901e-07,-3.37597e-11,-4.341814,-0.545208,-8.522079e-08,0.19077578,-3.4492076e-11
6553,-0.14537784,-5.0799716e-09,-0.06886378,-5.1329725e-11,-4.885766,-0.7396774,-1.4326667e-07,0.06173837,-5.748524e-11
6554,-0.1326353,-5.453089e-09,-0.061315786,-4.4079042e-11,-4.8317876,-0.6072464,-1.2227326e-07,0.25504345,-5.1804505e-11
6555,-0.12823094,-5.64662e-09,-0.056895245,-4.1355974e-11,-4.7202897,-0.4723854,7.6506694e-08,0.026483148,-9.603984e-13
6556,-0.13546465,-7.757552e-09,-0.00014790353,-3.9812462e-11,-4.7983246,-0.45513916,1.5157298e-08,0.13136768,-2.2045699e-11
6557,-0.088892184,-2.8595712e-09,-2.5423894e-08,-1.4832378e-11,-4.4823236,-0.43192673,6.92844e-08,0.065384924,7.401857e-12
6558,-0.07876169,-4.0051624e-09,-2.0246206e-08,-3.142412e-11,-4.621063,-0.43959045,3.5586027e-08,0.06386101,-3.0224157e-12
6559,-0.073635384,-3.17057e-09,-1.6351287e-08,-3.5979098e-11,-4.673257,-0.46390152,1.8731384e-08,0.058858454,-5.8329452e-12
6560,-0.08829274,-4.298309e-09,-4.146849e-08,-4.2826066e-11,-4.411062,-0.49331284,1.7940806e-08,0.11889529,-4.5545234e-12
6561,-0.11254809,-5.2166227e-09,-0.0003764086,-4.7123198e-11,-4.210433,-0.5551834,-2.6816679e-08,0.14962107,-1.4932111e-11
6562,-0.1098272,-4.565221e-09,-0.016495125,-4.879564e-11,-5.236124,-0.62043,-7.449182e-08,0.06986609,-4.4491133e-11
6563,-0.101749875,-3.9592427e-09,-0.0011725121,-4.678601e-11,-5.481336,-0.634922,-1.08734525e-07,-0.018908411,-5.5123406e-11
6564,-0.10370406,-4.171742e-09,-0.0017719357,-4.753972e-11,-5.466085,-0.6238098,-7.5614025e-08,0.017499328,-4.1814885e-11
6565,-0.09823301,-4.1673536e-09,-0.0009363774,-4.735056e-11,-5.6628575,-0.6177635,-4.6467562e-08,0.030534208,-3.2846392e-11
6566,-0.09036192,-3.729772e-09,-2.1852302e-05,-4.599028e-11,-5.8841057,-0.6133957,-2.8578484e-08,0.033727497,-2.8016256e-11
6567,-0.09359894,-4.1627475e-09,-2.4019242e-05,-4.673409e-11,-5.901179,-0.60479736,-2.101433e-08,0.15790355,-2.4298397e-11
6568,-0.0859286,-3.1046807e-09,-3.079151e-06,-4.554358e-11,-5.9578443,-0.6028557,-2.516083e-08,0.012325317,-2.36266e-11
6569,-0.058335155,-2.7072748e-09,-1.7881796e-08,-3.993874e-11,-5.832843,-0.5985794,-8.951258e-08,0.2026859,-3.4078684e-11
6570,-0.06733994,-3.8109467e-09,-2.2891188e-08,-3.6653354e-11,-5.4090223,-0.5744171,-1.5053058e-07,-0.062491298,-4.4054482e-11
6571,-0.059804786,-3.5127248e-09,-1.4183277e-08,-4.0534815e-11,-5.5856495,-0.5896416,-8.3649184e-08,0.057082593,-2.6606883e-11
6572,-0.05944481,-3.4078025e-09,-1.2664933e-08,-4.016362e-11,-5.462157,-0.62760544,-1.4800776e-07,0.06698623,-4.665207e-11
6573,-0.053205486,-3.0136127e-09,-9.240321e-09,-3.8477516e-11,-5.3343115,-0.62517166,8.1308826e-10,-0.07437426,-2.6922908e-14
6574,-0.05390321,-2.7285034e-09,-7.790879e-09,-3.8240744e-11,-4.7486463,-0.6026573,1.4560806e-07,-0.089945346,4.7177484e-11
6575,-0.066098064,-3.0247271e-09,-9.698545e-09,-3.9496406e-11,-4.2660413,-0.6139107,2.589203e-07,-0.52949935,8.853168e-11
6576,-0.06854542,-2.8452174e-09,-8.443068e-09,-3.995469e-11,-3.8998437,-0.64596176,2.0550601e-07,-0.08004534,7.091261e-11
6577,-0.05838743,-2.1368876e-09,-6.7681705e-09,-3.812364e-11,-3.7802205,-0.64154816,1.4207285e-07,-0.07561299,5.0290994e-11
6578,-0.05278588,-1.7927498e-09,-6.107782e-09,-3.7280713e-11,-3.650663,-0.60528564,4.093988e-08,0.111956924,1.7503554e-11
6579,-0.07336306,-2.71761e-09,-8.641164e-09,-4.0168324e-11,-3.362474,-0.5638313,-2.4021233e-08,0.10538593,-1.391387e-12
6580,-0.08551953,-3.1616825e-09,-1.367527e-08,-4.1950502e-11,-3.1981726,-0.54061127,-2.433842e-08,0.0075435042,-7.794876e-13
6581,-0.07087498,-2.1948254e-09,-9.196186e-09,-3.6664324e-11,-3.4953651,-0.5617142,-6.067114e-08,0.07311058,-1.280831e-11
6582,-0.09347637,-3.982328e-09,-2.8066122e-08,-4.3015976e-11,-3.7809772,-0.61468124,-1.8575975e-08,-0.012671351,-2.9266034e-12
6583,-0.11772999,-5.669854e-09,-1.4397451e-05,-4.552622e-11,-3.9718165,-0.52049255,6.672815e-08,0.06619546,1.7626123e-11
6584,-0.08261708,-2.865982e-09,-1.5496479e-08,-3.5194965e-11,-4.082976,-0.45223618,7.940832e-08,0.20657927,1.5316748e-11
6585,-0.09156029,-3.4956698e-09,-7.738416e-08,-3.622672e-11,-4.0246663,-0.42797852,1.2443081e-07,0.022595406,2.4571456e-11
6586,-0.102207504,-4.87061e-09,-1.1084792e-06,-4.054326e-11,-4.419692,-0.40001297,1.941919e-07,0.08208436,4.0566384e-11
6587,-0.11748665,-6.8895005e-09,-0.00047882277,-4.2349086e-11,-4.697816,-0.48791885,2.460365e-08,0.08255729,-1.1003143e-11
6588,0.0009140372,0.019093115,-0.006837383,3.3037045e-12,-2.1120408,-0.4888153,-3.3290996e-07,0.0031796992,-1.14502796e-10
6589,-0.0030196756,0.032281127,-0.009689197,3.2939276e-12,-2.172933,-0.58005905,-4.3992645e-07,0.0014943779,-1.4627088e-10
6590,-0.0039326996,0.000113904716,-0.009711444,4.3069784e-12,-1.8576026,-0.52687454,-4.1832277e-07,0.002534926,-1.3510257e-10
6591,-0.0029211342,0.013211535,-0.00981126,3.399711e-12,-2.019122,-0.50811386,-3.590303e-07,0.003946513,-1.2321014e-10
6592,0.00044550002,0.025683992,-0.0078096017,2.667859e-12,-2.181195,-0.4999504,-3.2344872e-07,0.00309062,-1.178497e-10
6593,-0.005932912,-0.004783741,-0.012217037,-1.3811174e-13,-1.8697,-0.47720718,-2.8958596e-07,0.0022332966,-9.827511e-11
6594,0.0027712435,0.0005848423,-0.0085393265,8.315085e-13,-2.3532999,-0.4847641,-1.995237e-07,0.017273128,-7.739853e-11
6595,0.005960375,0.016520463,-0.0057795346,5.796752e-13,-2.2984385,-0.49441528,-2.0658592e-07,-0.00096061826,-7.434969e-11
6596,0.0028449595,0.020970114,-0.0070599765,-1.9298035e-12,-2.2206502,-0.5288124,-2.5076588e-07,-0.0051288903,-8.1008866e-11
6597,-0.008551061,-0.0056022294,-0.015023924,-8.217593e-12,-1.8407767,-0.5539017,-2.9646333e-07,-0.008250713,-8.5416674e-11
6598,-0.0072437823,0.004055202,-0.014292903,-7.1626455e-12,-2.407866,-0.5707016,-3.0595243e-07,-0.0068975687,-9.343745e-11
6599,0.0048925877,0.012936568,-0.007575676,-3.4169126e-12,-3.141402,-0.58477783,-2.4234396e-07,0.00044599175,-7.9937224e-11
6600,0.015166059,0.015530131,-0.0022999495,4.8520493e-12,-3.8886988,-0.6123123,-2.0780715e-07,0.013989836,-7.5814355e-11
6601,0.022772804,0.019146122,0.0011905879,8.0301946e-12,-4.3924785,-0.6395149,-1.6384206e-07,0.024173439,-6.840081e-11
6602,0.02015625,0.012126163,-6.9618225e-05,9.240261e-12,-4.617984,-0.6559067,-1.690571e-07,0.03408563,-7.241996e-11
6603,0.015035674,0.0011927852,-0.0044753253,8.510623e-12,-4.519911,-0.65639114,-2.0228435e-07,0.037569612,-7.972964e-11
6604,0.01725614,0.00043123518,-0.0031077042,9.2379715e-12,-4.3851566,-0.649395,-2.119607e-07,0.030478597,-7.945872e-11
6605,0.0133356005,3.3162007e-05,-0.005196914,8.012542e-12,-4.0615163,-0.63505936,-2.8676448e-07,0.031832874,-9.281709e-11
6606,0.008225828,-0.0004580438,-0.021565259,-7.446044e-12,-4.038106,-0.59540176,-2.669783e-07,0.017727315,-6.993939e-11
6607,0.019920737,-0.016158253,-0.013236605,-6.604897e-12,-4.1738653,-0.61896133,-2.7531075e-07,0.017148882,-7.934589e-11
6608,0.012975037,0.019745078,-0.0032818466,4.117845e-12,-3.3219557,-0.6758423,-4.7145306e-07,0.0014759302,-1.3279769e-10
6609,0.015505657,0.047283005,0.0029255897,7.662725e-12,-3.3491006,-0.7832985,-5.246891e-07,0.024174511,-1.5085405e-10
6610,0.048205882,0.055179987,0.03175307,1.4610917e-11,-3.2163718,-0.80013657,-4.3963962e-07,-0.031466037,-1.2326876e-10
6611,0.036777034,0.055212885,0.025949262,1.3257114e-11,-2.5918832,-0.8180351,-4.050538e-07,-0.08037835,-1.0437451e-10
6612,0.019926056,0.05490658,0.015189685,1.137361e-11,-2.1810408,-0.7973633,-4.958097e-07,-0.000905633,-1.2323662e-10
6613,0.02941139,0.05323734,0.023610838,1.3554536e-11,-2.1683178,-0.77721405,-5.0368874e-07,-0.032485902,-1.2309881e-10
6614,0.035927057,0.04703125,0.029871896,1.5403397e-11,-1.9730586,-0.6913719,-4.8297034e-07,-0.011766136,-1.1280302e-10
6615,0.019920424,0.00036756034,0.018199481,1.3279461e-11,-1.3888872,-0.614624,-4.9489995e-07,-0.050637364,-1.0891549e-10
6616,0.00067445636,5.0137183e-05,0.0010557175,8.502567e-12,-1.1671758,-0.57481384,-4.788542e-07,0.013440102,-1.0311271e-10
6617,-0.023255765,9.101685e-05,-0.018383414,2.4789545e-12,-1.3128755,-0.57764053,-5.03827e-07,0.005720675,-1.1524903e-10
6618,0.0051822513,0.03833424,-0.0009214431,2.750404e-12,-1.764363,-0.6420479,-5.3034296e-07,2.7060509e-05,-1.3368695e-10
6619,-0.0037328154,0.0032016695,-0.009937771,-4.707901e-13,-1.85061,-0.5995369,-4.9604125e-07,-0.0061277747,-1.2993528e-10
6620,-0.012207508,0.00028045464,-0.014658861,1.6819809e-12,-2.2463334,-0.5502281,-3.924804e-07,0.011386365,-1.1311366e-10
6621,0.004722476,0.026560172,-0.008005738,-4.228888e-12,-2.2808113,-0.5105057,-2.5050736e-07,0.00012373924,-7.917167e-11
6622,0.010175809,0.00028891355,-0.003540568,3.1680908e-13,-2.4073756,-0.47159195,-2.0105824e-07,0.0042701364,-7.319739e-11
6623,0.0063779503,0.0010214343,-0.0046803057,2.6978766e-12,-2.3105197,-0.47467804,-2.513858e-07,0.0050462186,-9.181264e-11
6624,-0.009663656,0.025173761,-0.011583231,-3.2630218e-12,-1.964993,-0.5069504,-3.540507e-07,-0.01084134,-1.3462331e-10
6625,-0.014419958,0.017046977,-0.014159158,-4.2277085e-12,-1.7614708,-0.52238846,-4.0688542e-07,-0.0134657025,-1.4790263e-10
6626,-0.019144326,0.008609112,-0.017007872,-4.8010693e-12,-1.5645151,-0.51184845,-4.0873573e-07,-0.015108794,-1.4870899e-10
6627,-0.015833333,0.016469087,-0.0143230185,-4.0255993e-12,-1.6403527,-0.51410294,-3.8401066e-07,-0.014735848,-1.440543e-10
6628,-0.01904872,0.0061578862,-0.017363898,-7.1107287e-12,-1.6648602,-0.51556396,-3.4914393e-07,-0.013829201,-1.3447249e-10
6629,-0.024057254,-0.0046307594,-0.020447232,-8.913925e-12,-1.353003,-0.50247955,-3.6442526e-07,-0.016139269,-1.2901466e-10
6630,-0.012629613,0.009402879,-0.012864299,-8.481049e-12,-1.7069154,-0.5249977,-2.724355e-07,-0.01271826,-1.0800616e-10
6631,-0.016091108,0.0076972395,-0.014009751,-7.847965e-12,-1.3936357,-0.5065384,-3.6393106e-07,-0.015645832,-1.1876e-10
6632,-0.03506276,-0.035754018,-0.029045649,-1.7655356e-11,-1.1600046,-0.4862709,-4.1625185e-07,-0.021997303,-1.14250776e-10
6633,-0.035903335,-0.037048355,-0.029005706,-1.7220052e-11,-1.0802298,-0.47237396,-4.4990804e-07,-0.02320987,-1.08694415e-10
6634,-0.016786784,-0.008700777,-0.016972974,-1.583346e-11,-2.0388246,-0.49448395,-3.388285e-07,-0.015529335,-8.12681e-11
6635,-0.009535857,-0.0005537644,-0.01292073,-1.5597607e-11,-2.5159602,-0.49898148,-2.9263907e-07,-0.011672735,-6.7598455e-11
6636,0.007899053,0.025739111,-0.0019506663,-1.0588343e-11,-3.1527677,-0.5293503,-1.8805264e-07,-0.00026330352,-4.542744e-11
6637,0.016245753,0.049369045,0.0039293543,-3.806698e-12,-3.597979,-0.57073593,-1.7683271e-07,0.0034932494,-4.998721e-11
6638,0.01336889,0.048388325,0.0015831068,-3.2160663e-12,-3.5708628,-0.59516907,-2.0130165e-07,0.0050454736,-6.1062544e-11
6639,0.002557978,0.03458306,-0.005294554,-3.7928757e-12,-3.2258062,-0.6030197,-2.815932e-07,0.001236409,-8.1647494e-11
6640,-0.0035182089,0.02764212,-0.008931294,-4.208897e-12,-2.9666705,-0.6094284,-3.423679e-07,-0.0012463629,-9.6445324e-11
6641,-0.010614932,0.0023384802,-0.014178038,-1.143409e-11,-2.6076899,-0.54224014,-3.1205633e-07,-0.004759103,-8.2106766e-11
6644,-0.046533063,-0.04886908,-0.039789103,-2.3574975e-11,-2.0520082,-0.578598,-5.328099e-07,-0.02357313,-1.6022383e-10
6645,-0.036638483,-0.021993034,-0.031705625,-1.8182296e-11,-2.1322365,-0.68494034,-5.211915e-07,-0.026542157,-1.8005752e-10
6646,-0.031831443,-0.01509092,-0.02682592,-1.2879593e-11,-1.5475969,-0.7113724,-6.055046e-07,-0.024920195,-1.7938181e-10
6647,-0.032733828,-0.014708847,-0.024977833,-7.576197e-12,-0.7496176,-0.66283035,-7.0709143e-07,-0.026427329,-1.789579e-10
6648,-0.036545515,-0.027059786,-0.02861584,-8.4517116e-12,-0.63072777,-0.59942245,-6.9295265e-07,-0.025552541,-1.6519155e-10
6649,-0.030945241,-0.019843139,-0.02540943,-8.045148e-12,-0.86078024,-0.6126404,-6.7931114e-07,-0.023213208,-1.6140747e-10
6650,-0.031702965,-0.02422703,-0.026236467,-8.265048e-12,-0.76192904,-0.5746193,-6.823586e-07,-0.022556007,-1.5633972e-10
6651,-0.03055574,-0.019541394,-0.024134241,-6.033278e-12,-0.479177,-0.5395851,-7.2296825e-07,-0.023878664,-1.6130994e-10
6652,-0.031439573,-0.01912639,-0.023535334,-5.1961144e-12,-0.19346333,-0.50268555,-7.13775e-07,-0.025099248,-1.5951804e-10
6653,-0.032618016,-0.02502546,-0.024681672,-6.4189765e-12,-0.16708994,-0.4788742,-6.713382e-07,-0.025762945,-1.570066e-10
6654,-0.034340292,-0.024862342,-0.02745375,-9.620603e-12,-0.64789677,-0.5147629,-5.903376e-07,-0.02267912,-1.4750984e-10
6655,-0.03159666,-0.032518767,-0.028321542,-1.3566537e-11,-1.2000532,-0.52850723,-4.6627866e-07,-0.01884839,-1.2402451e-10
6656,-0.006724626,0.019753233,-0.009792455,-4.8986717e-12,-1.9217415,-0.54548264,-4.3116393e-07,-0.013140112,-1.3612123e-10
6657,-0.005529225,0.013512522,-0.01125522,-9.0977295e-12,-2.2745228,-0.53962326,-3.33275e-07,-0.013543695,-1.2108375e-10
6658,-0.002553314,0.026155185,-0.009321526,-5.0055515e-12,-2.5781684,-0.5218277,-2.594743e-07,-0.0069530606,-1.1196405e-10
6659,-0.0054811686,0.024069209,-0.010433897,-4.7548285e-12,-2.3602676,-0.5147171,-2.882017e-07,-0.007838964,-1.200591e-10
6660,-0.021471053,0.009498432,-0.016865395,-7.3873685e-12,-1.3425102,-0.48475647,-3.844911e-07,-0.019771397,-1.4887988e-10
6661,-0.025573969,0.0063420907,-0.01863344,-7.426726e-12,-1.1020594,-0.48813248,-4.279978e-07,-0.02397558,-1.5891677e-10
6662,-0.032668047,-0.005805284,-0.023473531,-1.0927752e-11,-0.972209,-0.4830284,-4.2006315e-07,-0.028350532,-1.584361e-10
6663,-0.028642863,-0.003162779,-0.020855136,-1.1619525e-11,-1.0104609,-0.4833336,-3.7764033e-07,-0.028968304,-1.4744006e-10
6664,-0.030509435,-0.009196147,-0.02197326,-1.3577764e-11,-0.8748207,-0.49332428,-3.6859402e-07,-0.03228548,-1.4030724e-10
6665,-0.036776423,-0.021077223,-0.024272583,-1.7542981e-11,-0.63400364,-0.4978218,-3.8176543e-07,-0.04490435,-1.3494875e-10
6666,-0.027135223,-0.026967704,-0.019383922,-2.8915856e-11,-1.430274,-0.5224495,-1.2140633e-07,-0.03006956,-6.2583036e-11
6668,-0.06468579,-0.1141385,-0.04691992,-9.8091035e-11,-1.9392481,-0.27120972,-1.9113457e-07,-0.051079094,-1.5544843e-11
6669,-0.045288935,-0.060767047,-0.02818045,-4.7003054e-11,-2.0128298,-0.33333206,-2.0920987e-07,-0.065301955,-2.6035923e-11
6670,-0.015128776,-0.008792065,-0.0071120188,-2.6959518e-11,-2.4721537,-0.38438797,-1.8652038e-07,-0.045336157,-2.402327e-11
6671,-0.018798947,-0.012593463,-0.0108092725,-2.5618535e-11,-2.5864105,-0.41368103,-1.9424307e-07,-0.045482934,-2.8708286e-11
6672,-0.0021570176,0.013494631,0.0001425296,-1.547762e-11,-2.611371,-0.4441223,-2.1306144e-07,-0.03240353,-3.7028963e-11
6673,0.0144035965,0.042130437,0.009466782,-8.588678e-12,-2.810752,-0.5017433,-2.0881721e-07,-0.014791936,-4.310341e-11
6674,-0.0015535057,0.02430847,-0.0022420064,-9.64618e-12,-2.3256302,-0.5244446,-3.1031766e-07,-0.022561252,-7.3852216e-11
6675,-0.017349213,0.0034081563,-0.013153985,-1.2844788e-11,-1.864253,-0.5348244,-4.0058458e-07,-0.030823857,-9.803261e-11
6676,-0.026771322,-0.01193203,-0.01965537,-1.6079235e-11,-1.5549488,-0.549263,-4.4530657e-07,-0.034871876,-1.08589165e-10
6677,-0.04022207,-0.03899751,-0.028218858,-2.0406989e-11,-1.1397552,-0.5278969,-4.1010327e-07,-0.04469648,-1.00618874e-10
6678,-0.07077825,-0.09389393,-0.059162684,-4.6433357e-11,-2.7063723,-0.6178398,-5.966989e-08,-0.027867317,-1.1069387e-10
6680,-0.07657951,-0.109602824,-0.05810164,-5.4080504e-11,-0.9986019,-0.24197388,-2.9895048e-07,-0.034617662,-1.3597741e-10
6681,-0.05346605,-0.057755575,-0.038852602,-2.8045552e-11,-0.9740248,-0.35176468,-2.820051e-07,-0.047025263,-1.4218973e-10
6682,-0.06391765,-0.074276015,-0.044274725,-2.15696e-11,-0.04580593,-0.37276077,-5.346742e-07,-0.053114206,-1.581606e-10
6683,-0.06261389,-0.07002167,-0.041473396,-1.813042e-11,0.15634155,-0.34452057,-6.25565e-07,-0.057660997,-1.6056859e-10
6684,-0.052040026,-0.049524687,-0.033974342,-1.32395275e-11,0.07296753,-0.3372383,-6.4628364e-07,-0.052365333,-1.5832902e-10
6685,-0.04468374,-0.03863433,-0.031552024,-1.247262e-11,-0.2628703,-0.40945053,-6.4427513e-07,-0.04073441,-1.5787438e-10
6686,-0.04341255,-0.03484083,-0.030553192,-1.1460367e-11,-0.276865,-0.4294815,-6.786173e-07,-0.04038027,-1.6343349e-10
6687,-0.042719558,-0.030383982,-0.029794574,-1.0551386e-11,-0.26063728,-0.45441818,-6.9760097e-07,-0.04043746,-1.7125162e-10
6688,-0.053650156,-0.04344879,-0.03618735,-9.016531e-12,0.462039,-0.3906021,-7.0108877e-07,-0.045269698,-1.8260649e-10
6689,-0.062836625,-0.061437573,-0.04222425,-1.0198578e-11,1.1506882,-0.3120575,-6.449494e-07,-0.048717707,-1.7651211e-10
6690,-0.05443749,-0.04786267,-0.037782855,-1.3020043e-11,0.43377972,-0.34655762,-5.6547947e-07,-0.04262045,-1.6451582e-10
6691,-0.04280822,-0.036172353,-0.032160796,-1.801171e-11,-0.6552954,-0.40670013,-4.4915242e-07,-0.032421023,-1.4190765e-10
6692,-0.025919482,-0.00815288,-0.021601021,-1.7286048e-11,-1.6644497,-0.45267868,-3.2390693e-07,-0.025536269,-1.253958e-10
6693,0.0008210838,0.047130886,-0.0016108304,-1.2607831e-12,-2.1812992,-0.49876022,-2.9088858e-07,-0.016711384,-1.2948334e-10
6694,-0.0048139244,0.03380803,-0.0063341707,-4.6143436e-12,-2.0895224,-0.49585724,-2.6133984e-07,-0.014890432,-1.2452092e-10
6695,-0.012241453,0.024223913,-0.010985978,-5.5565205e-12,-1.7448568,-0.4930458,-3.155776e-07,-0.016442895,-1.3530516e-10
6696,-0.03995192,-0.019422054,-0.027554229,-1.9419466e-11,-0.70047665,-0.4438553,-3.6898973e-07,-0.04154113,-1.5172825e-10
6697,-0.05236259,-0.035542175,-0.034208477,-2.681838e-11,-0.5258961,-0.45563126,-3.8196282e-07,-0.058404267,-1.5842645e-10
6698,-0.07424092,-0.06839661,-0.046822637,-4.089576e-11,-0.38994694,-0.42095566,-2.9568443e-07,-0.08365387,-1.401468e-10
6699,-0.08946806,-0.08061221,-0.058881756,-4.76785e-11,-0.47158337,-0.39017487,-2.0861933e-07,-0.0962529,-1.15190094e-10
6700,-0.091640115,-0.086704075,-0.061147995,-5.2188934e-11,-0.53073215,-0.4888649,-1.7025576e-07,-0.093606055,-9.2675784e-11
6701,-0.11426475,-0.13508472,-0.08275611,-9.419794e-11,-0.5335007,-0.46422195,-9.482855e-08,-0.07811797,-4.4991483e-11
6702,-0.060161594,-0.060526375,-0.06717938,-5.1744747e-11,-0.5576391,-0.45367813,-3.371729e-08,-0.04398872,-9.712939e-12
6704,-0.014032321,-0.00025467723,-0.04387613,-9.2625824e-11,-3.0401478,-0.18404388,-3.1547778e-09,-0.013866186,5.99724e-11
