,bn,bs,sn,ss,sst,po4,prey,fe,lat,upwelling,stratification
136,0.6246785,0.3753215,4.899105e-09,2.699039e-09,4.761728,1.214097e-06,0.32264426,4.3915982e-10,53.66394230733816,1,-4.4215315e-07
137,0.60313606,0.39686397,4.60124e-09,2.5713318e-09,4.714375,1.2239142e-06,0.32521933,4.4065718e-10,53.66394230733816,1,-1.7958433e-07
138,0.5716098,0.42839015,3.747142e-09,2.182207e-09,4.4297876,1.2172454e-06,0.32913968,4.3444748e-10,53.66394230733816,1,9.971518e-08
139,0.577489,0.42251092,4.019406e-09,2.3745714e-09,4.7381225,1.2142673e-06,0.32498968,4.3426157e-10,53.66394230733816,1,-2.5078953e-07
140,0.5786076,0.4213924,4.4446464e-09,2.5905487e-09,5.1236897,1.2196367e-06,0.32107586,4.389073e-10,53.66394230733816,1,-3.2102412e-07
141,0.56672245,0.43327758,4.407018e-09,2.5034885e-09,5.0618005,1.2453004e-06,0.3232793,4.4366955e-10,53.66394230733816,1,-3.6461427e-07
142,0.57578284,0.42421716,4.973197e-09,2.8757283e-09,5.607447,1.2131353e-06,0.31679204,4.3831214e-10,53.66394230733816,1,-7.123259e-07
143,0.580627,0.41937298,5.6375713e-09,3.2753966e-09,6.128945,1.1662341e-06,0.31211537,4.2910359e-10,53.66394230733816,1,-4.4522176e-07
144,0.6145399,0.38546008,1.8407725e-08,9.410945e-09,9.113694,8.9525383e-07,0.28731853,3.798872e-10,48.59037774223244,1,-3.953534e-07
145,0.61919117,0.38080883,2.1985759e-08,1.1142142e-08,9.503189,8.6181905e-07,0.2844163,3.735209e-10,48.59037774223244,1,-4.3116015e-07
146,0.6297333,0.37026668,2.7578812e-08,1.3775611e-08,10.012817,8.0937787e-07,0.28033862,3.641814e-10,48.59037774223244,1,-4.0461595e-07
147,0.5998158,0.37717435,0.012568122,0.010441759,10.282439,7.679277e-07,0.28101167,3.562188e-10,48.59037774223244,0,-1.8644187e-08
148,0.595892,0.36187533,0.014258459,0.0279742,10.707556,7.0312825e-07,0.277712,3.4487171e-10,48.59037774223244,0,-1.5300753e-07
149,0.6030184,0.34105656,0.013637,0.042288043,11.262709,6.201706e-07,0.27280834,3.3263048e-10,48.59037774223244,0,-7.725487e-08
150,0.5995882,0.32925156,0.013953097,0.05720718,11.5071125,5.6770335e-07,0.27021933,3.2601868e-10,48.59037774223244,0,-1.169808e-07
151,0.6021878,0.3259901,0.010934933,0.060887188,11.62636,5.4335493e-07,0.26864055,3.2248876e-10,48.59037774223244,0,-7.040194e-07
152,0.54287064,0.34954673,0.031460527,0.07612206,11.133331,6.00108e-07,0.27647775,3.296788e-10,48.59037774223244,0,-8.5731494e-07
153,0.531082,0.35345602,0.033763293,0.08169872,10.97906,6.1202746e-07,0.2778874,3.2846978e-10,48.59037774223244,0,-1.6768496e-07
154,0.5380437,0.35262626,0.030613098,0.07871696,10.940065,6.097827e-07,0.27800933,3.2584235e-10,48.59037774223244,0,-1.9418326e-07
155,0.5729913,0.34687507,0.01685223,0.06328137,10.996832,5.9912816e-07,0.2755564,3.2388958e-10,48.59037774223244,0,-8.955948e-08
156,0.5933132,0.34844857,0.0098764645,0.048361678,10.9471,6.037861e-07,0.27568236,3.2538816e-10,48.59037774223244,0,-9.807903e-08
157,0.62144023,0.3482896,2.8390724e-08,0.030270146,10.848979,6.104327e-07,0.27456495,3.2674427e-10,48.59037774223244,0,-1.01733235e-07
158,0.6528941,0.34309483,2.4094849e-08,0.004011094,10.720627,6.1922054e-07,0.27575907,3.2790565e-10,48.59037774223244,0,-9.9607576e-08
159,0.67901576,0.32098418,2.129999e-08,1.4759899e-08,10.7135935,6.159096e-07,0.27448115,3.276935e-10,48.59037774223244,0,-8.886673e-08
160,0.6852908,0.31470922,2.20416e-08,1.4702063e-08,10.692573,6.111047e-07,0.27427703,3.2690112e-10,48.59037774223244,0,-8.069702e-08
161,0.72713274,0.27286726,2.273514e-08,1.4780933e-08,10.758147,5.794684e-07,0.27299765,3.196468e-10,48.59037774223244,0,-2.0254777e-07
162,0.99999934,5.988431e-07,3.7346503e-08,2.2739725e-08,10.491836,5.314366e-07,0.26279455,3.119533e-10,48.59037774223244,0,-1.9634847e-06
164,0.4959069,0.41427594,0.033024814,0.05679241,8.435054,7.482278e-07,0.30548275,3.3932587e-10,48.59037774223244,1,-4.6500816e-07
165,0.50505877,0.43117985,0.024636034,0.03912525,7.6794863,8.1024876e-07,0.31187603,3.4766218e-10,48.59037774223244,1,-1.9571965e-07
166,0.51424605,0.44181165,0.017558822,0.026383532,7.270201,8.561188e-07,0.31425232,3.5665446e-10,48.59037774223244,1,9.510131e-08
167,0.5313913,0.44863454,0.00805145,0.011922664,7.1028767,8.748515e-07,0.31387332,3.620311e-10,48.59037774223244,1,5.3875198e-08
168,0.5451986,0.4547972,1.3933028e-08,4.203292e-06,6.9504848,8.9637797e-07,0.31360033,3.6752326e-10,48.59037774223244,1,-1.4169873e-07
169,0.552902,0.44709808,7.485705e-09,5.1172417e-09,6.893348,9.124585e-07,0.3115299,3.73673e-10,48.59037774223244,1,-4.3122546e-07
170,0.58364725,0.4163528,7.475317e-09,4.8695536e-09,7.142446,9.08456e-07,0.3043923,3.8025308e-10,48.59037774223244,1,-4.8994957e-07
171,0.58902043,0.41097954,8.5175555e-09,5.4935385e-09,7.538546,8.8215586e-07,0.30071977,3.8057443e-10,48.59037774223244,1,-3.5817618e-07
172,0.5901193,0.4098807,1.0117319e-08,6.5551515e-09,7.997244,8.651798e-07,0.29707965,3.7949757e-10,48.59037774223244,0,-1.9162673e-07
173,0.58090174,0.4190982,1.2987837e-08,8.701233e-09,8.250976,8.831799e-07,0.29615584,3.8198403e-10,48.59037774223244,0,-3.4343168e-07
174,0.5616806,0.4310754,0.001906992,0.0053370507,8.042075,9.185857e-07,0.29978597,3.8395115e-10,48.59037774223244,0,-5.163469e-07
175,0.5558607,0.42980915,0.004469607,0.009860698,8.026889,9.25694e-07,0.3001427,3.824747e-10,48.59037774223244,0,-9.722032e-07
176,0.5999454,0.40005457,1.1431958e-08,7.659002e-09,8.549045,9.1415643e-07,0.29057598,3.842194e-10,48.59037774223244,0,-2.1191234e-08
177,0.589386,0.41061398,1.29323325e-08,8.131038e-09,8.474946,9.364977e-07,0.29242134,3.886592e-10,48.59037774223244,1,-5.5170375e-07
178,0.6032732,0.39672682,1.3234467e-08,7.51515e-09,8.570838,9.408517e-07,0.2910047,3.8992842e-10,48.59037774223244,1,-5.4796584e-07
179,0.60415196,0.3958481,1.4753607e-08,8.542913e-09,8.767386,9.239005e-07,0.2900451,3.8589876e-10,48.59037774223244,1,-4.3550227e-07
180,0.555597,0.34326953,0.034778014,0.066355534,11.491068,6.6311213e-07,0.27164766,3.3335967e-10,43.9829630039656,0,-1.1306321e-07
181,0.52972806,0.3331434,0.044208504,0.09292005,11.839425,6.0905967e-07,0.2713665,3.189781e-10,43.9829630039656,0,-8.573414e-08
182,0.5158256,0.31645197,0.050465122,0.11725727,12.381924,5.2506596e-07,0.26882344,3.002093e-10,43.9829630039656,0,-1.0721624e-07
183,0.5093176,0.30355105,0.053870905,0.13326043,12.790217,4.6064628e-07,0.26617974,2.904347e-10,43.9829630039656,0,-3.5831783e-07
184,0.49180895,0.28914732,0.062434867,0.1566089,13.340439,3.7345114e-07,0.26460564,2.7610617e-10,43.9829630039656,0,-1.1053987e-07
185,0.6245709,0.13568936,0.01205262,0.2276871,14.116867,2.729984e-07,0.25384724,2.5814575e-10,43.9829630039656,0,1.2245903e-07
186,0.75240093,8.701322e-08,2.5138014e-08,0.24759896,14.331841,2.3358982e-07,0.2426189,2.5514107e-10,43.9829630039656,0,-4.37378e-07
187,0.5800878,0.182541,0.08629033,0.15108086,14.987684,1.9180183e-07,0.22193606,2.4458277e-10,43.9829630039656,0,1.0119301e-06
188,0.6861771,6.911304e-08,2.3923306e-08,0.3138229,15.055344,1.9867497e-07,0.23766991,2.3770133e-10,43.9829630039656,0,1.4211173e-07
189,0.74332446,9.229422e-08,2.6993998e-08,0.2566755,14.773409,2.3811035e-07,0.2401931,2.4410765e-10,43.9829630039656,0,7.211668e-08
190,0.7570111,1.3206308e-07,2.8738578e-08,0.24298868,14.468903,2.64918e-07,0.24542171,2.487991e-10,43.9829630039656,0,6.844914e-09
191,0.7713509,2.1660415e-07,3.0979127e-08,0.22864884,14.217945,2.8213256e-07,0.24818625,2.5197774e-10,43.9829630039656,0,5.4242093e-08
192,0.7246006,0.075051524,3.1895958e-08,0.20034783,13.939776,2.9761932e-07,0.2511946,2.5477534e-10,43.9829630039656,0,8.29977e-08
193,0.6823787,0.13951495,3.4033043e-08,0.17810635,13.626263,3.1152277e-07,0.25418243,2.5716676e-10,43.9829630039656,0,6.646928e-08
194,0.6693553,0.17175072,3.3884852e-08,0.15889393,13.313185,3.2292394e-07,0.25661665,2.5894445e-10,43.9829630039656,0,3.62665e-08
195,0.7194794,0.14484459,2.9596807e-08,0.13567606,13.042294,3.3193552e-07,0.2568813,2.596582e-10,43.9829630039656,0,6.645442e-08
196,0.68391263,0.18534009,3.1277168e-08,0.13074718,12.784033,3.383131e-07,0.26132432,2.5903985e-10,43.9829630039656,0,7.468822e-08
197,0.74263537,0.11418701,2.465949e-08,0.14317755,12.728968,3.1394296e-07,0.25990245,2.4936325e-10,43.9829630039656,0,1.0887405e-07
198,0.9999997,1.6187973e-07,3.9449052e-08,4.498946e-08,12.231626,2.8852696e-07,0.25106555,2.457312e-10,43.9829630039656,0,-1.4629775e-06
200,0.43841788,0.3677525,0.06902613,0.12480347,10.929112,4.4995102e-07,0.2940158,2.817313e-10,43.9829630039656,0,-2.1002276e-07
201,0.44597727,0.37600067,0.064314954,0.11370711,10.450664,4.9372824e-07,0.2961292,2.9376232e-10,43.9829630039656,0,-3.2452886e-07
